time,"P(B1|X3)","P(B1|X6)","P(B2|X6)"
2.606800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.607000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.607200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.607400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.607600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.607800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.608000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.608200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.608400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.608600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.608800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.609000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.609200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.609400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.609600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.609800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.610000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.610200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.610400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.610600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.610800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.611000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.611200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.611400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.611600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.611800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.612000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.612200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.612400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.612600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.612800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.613000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.613200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.613400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.613600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.613800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.614000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.614200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.614400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.614600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.614800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.615000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.615200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.615400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.615600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.615800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.616000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.616200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.616400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.616600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.616800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.617000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.617200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.617400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.617600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.617800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.618000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.618200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.618400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.618600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.618800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.619000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.619200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.619400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.619600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.619800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.620000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.620200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.620400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.620600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.620800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.621000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.621200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.621400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.621600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.621800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.622000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.622200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.622400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.622600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.622800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.623000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.623200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.623400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.623600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.623800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.624000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.624200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.624400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.624600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.624800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.625000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.625200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.625400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.625600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.625800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.626000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.626200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.626400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.626600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.626800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.627000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.627200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.627400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.627600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.627800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.628000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.628200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.628400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.628600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.628800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.629000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.629200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.629400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.629600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.629800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.630000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.630200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.630400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.630600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.630800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.631000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.631200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.631400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.631600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.631800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.632000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.632200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.632400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.632600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.632800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.633000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.633200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.633400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.633600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.633800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.634000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.634200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.634400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.634600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.634800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.635000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.635200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.635400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.635600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.635800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.636000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.636200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.636400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.636600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.636800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.637000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.637200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.637400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.637600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.637800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.638000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.638200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.638400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.638600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.638800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.639000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.639200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.639400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.639600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.639800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.640000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.640200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.640400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.640600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.640800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.641000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.641200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.641400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.641600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.641800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.642000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.642200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.642400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.642600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.642800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.643000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.643200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.643400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.643600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.643800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.644000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.644200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.644400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.644600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.644800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.645000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.645200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.645400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.645600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.645800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.646000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.646200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.646400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.646600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.646800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.647000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.647200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.647400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.647600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.647800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.648000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.648200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.648400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.648600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.648800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.649000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.649200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.649400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.649600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.649800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.650000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.650200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.650400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.650600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.650800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.651000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.651200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.651400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.651600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.651800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.652000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.652200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.652400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.652600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.652800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.653000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.653200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.653400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.653600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.653800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.654000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.654200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.654400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.654600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.654800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.655000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.655200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.655400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.655600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.655800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.656000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.656200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.656400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.656600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.656800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.657000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.657200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.657400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.657600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.657800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.658000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.658200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.658400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.658600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.658800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.659000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.659200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.659400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.659600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.659800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.660000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.660200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.660400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.660600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.660800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.661000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.661200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.661400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.661600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.661800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.662000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.662200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.662400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.662600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.662800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.663000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.663200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.663400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.663600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.663800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.664000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.664200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.664400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.664600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.664800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.665000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.665200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.665400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.665600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.665800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.666000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.666200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.666400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.666600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.666800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.667000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.667200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.667400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.667600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.667800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.668000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.668200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.668400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.668600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.668800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.669000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.669200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.669400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.669600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.669800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.670000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.670200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.670400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.670600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.670800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.671000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.671200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.671400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.671600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.671800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.672000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.672200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.672400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.672600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.672800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.673000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.673200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.673400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.673600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.673800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.674000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.674200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.674400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.674600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.674800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.675000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.675200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.675400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.675600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.675800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.676000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.676200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.676400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.676600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.676800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.677000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.677200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.677400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.677600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.677800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.678000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.678200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.678400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.678600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.678800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.679000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.679200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.679400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.679600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.679800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.680000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.680200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.680400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.680600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.680800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.681000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.681200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.681400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.681600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.681800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.682000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.682200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.682400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.682600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.682800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.683000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.683200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.683400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.683600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.683800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.684000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.684200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.684400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.684600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.684800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.685000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.685200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.685400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.685600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.685800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.686000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.686200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.686400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.686600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.686800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.687000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.687200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.687400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.687600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.687800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.688000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.688200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.688400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.688600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.688800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.689000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.689200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.689400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.689600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.689800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.690000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.690200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.690400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.690600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.690800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.691000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.691200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.691400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.691600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.691800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.692000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.692200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.692400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.692600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.692800e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.693000e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.693200e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.693400e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.693600e-09,2.592389e+01,8.220493e-02,8.380200e-02
2.693800e-09,2.592389e+01,8.220493e-02,8.380200e-02
