time,"P(B1|X1)","P(B1|X2)","P(B2|X2)","P(B1|X3)","P(B2|X3)","P(B1|X4)","P(B2|X4)","P(B1|X5)","P(B2|X5)","P(B5|X9)","P(B1|X9)","P(B1|X6)","P(B1|X7)","P(B2|X7)","P(B1|X8)","P(B2|X8)","P(B2|X9)","P(B3|X9)","P(B4|X9)","P(B6|X9)","P(B1|X10)","P(B2|X10)","P(B1|X11)","P(B2|X11)","P(B1|X12)"
1.280000e-11,1.605442e+00,5.540907e-01,4.393959e-01,4.262211e-01,4.268808e-01,4.267004e-01,4.272144e-01,4.263012e-01,4.270481e-01,3.745660e-01,-6.350943e-02,3.300847e-01,4.046730e-01,4.223727e-01,4.252212e-01,4.291749e-01,3.820486e-01,2.781642e-01,2.238509e-01,3.499481e-01,4.287450e-01,4.278608e-01,4.254075e-01,4.247213e-01,4.130102e-01
1.300000e-11,1.823931e+00,6.014607e-01,4.531117e-01,4.344621e-01,4.345773e-01,4.343429e-01,4.348795e-01,4.339448e-01,4.346370e-01,3.811669e-01,-6.465059e-02,3.358587e-01,4.119635e-01,4.299894e-01,4.328642e-01,4.368749e-01,3.887275e-01,2.828560e-01,2.277082e-01,3.560900e-01,4.363945e-01,4.355629e-01,4.331178e-01,4.324495e-01,4.206013e-01
1.320000e-11,2.045767e+00,6.537523e-01,4.682757e-01,4.429913e-01,4.423769e-01,4.420624e-01,4.426190e-01,4.416531e-01,4.422949e-01,3.878325e-01,-6.580959e-02,3.416506e-01,4.193019e-01,4.376891e-01,4.405926e-01,4.446379e-01,3.954539e-01,2.876019e-01,2.316276e-01,3.622867e-01,4.441112e-01,4.433402e-01,4.409031e-01,4.402311e-01,4.282324e-01
1.340000e-11,2.269830e+00,7.103859e-01,4.849585e-01,4.518434e-01,4.502841e-01,4.498561e-01,4.504278e-01,4.494219e-01,4.500202e-01,3.945578e-01,-6.698531e-02,3.474591e-01,4.266788e-01,4.454624e-01,4.483990e-01,4.524579e-01,4.022281e-01,2.923985e-01,2.356057e-01,3.685347e-01,4.518916e-01,4.511862e-01,4.487543e-01,4.480601e-01,4.359030e-01
1.360000e-11,2.496932e+00,7.706931e-01,5.031826e-01,4.610502e-01,4.583026e-01,4.577199e-01,4.582996e-01,4.572461e-01,4.578089e-01,4.013364e-01,-6.817546e-02,3.532829e-01,4.340854e-01,4.532975e-01,4.562740e-01,4.603284e-01,4.090496e-01,2.972407e-01,2.396364e-01,3.748290e-01,4.597309e-01,4.590931e-01,4.566613e-01,4.559301e-01,4.436120e-01
1.380000e-11,2.729671e+00,8.340093e-01,5.229199e-01,4.706398e-01,4.664357e-01,4.656484e-01,4.662269e-01,4.651200e-01,4.656560e-01,4.081613e-01,-6.937692e-02,3.591208e-01,4.415135e-01,4.611822e-01,4.642066e-01,4.682426e-01,4.159165e-01,3.021220e-01,2.437110e-01,3.811638e-01,4.676229e-01,4.670522e-01,4.646133e-01,4.638351e-01,4.513579e-01
1.400000e-11,2.972083e+00,8.997720e-01,5.440940e-01,4.806339e-01,4.746864e-01,4.736360e-01,4.742019e-01,4.730378e-01,4.735551e-01,4.150250e-01,-7.058606e-02,3.649715e-01,4.489563e-01,4.691040e-01,4.721856e-01,4.761938e-01,4.228257e-01,3.070351e-01,2.478193e-01,3.875329e-01,4.755611e-01,4.750546e-01,4.725999e-01,4.717693e-01,4.591388e-01
1.420000e-11,3.229167e+00,9.676175e-01,5.665871e-01,4.910471e-01,4.830573e-01,4.816772e-01,4.822170e-01,4.809938e-01,4.814991e-01,4.219201e-01,-7.179912e-02,3.708339e-01,4.564081e-01,4.770510e-01,4.801996e-01,4.841760e-01,4.297733e-01,3.119724e-01,2.519507e-01,3.939297e-01,4.835385e-01,4.830915e-01,4.806117e-01,4.797279e-01,4.669527e-01
1.440000e-11,3.506240e+00,1.037465e+00,5.902539e-01,5.018853e-01,4.915513e-01,4.897666e-01,4.902650e-01,4.889825e-01,4.894808e-01,4.288393e-01,-7.301260e-02,3.767069e-01,4.638652e-01,4.850129e-01,4.882381e-01,4.921839e-01,4.367548e-01,3.169262e-01,2.560947e-01,4.003479e-01,4.915483e-01,4.911549e-01,4.886405e-01,4.877069e-01,4.747975e-01
1.460000e-11,3.808022e+00,1.109580e+00,6.149388e-01,5.131448e-01,5.001704e-01,4.979000e-01,4.983399e-01,4.969994e-01,4.974934e-01,4.357760e-01,-7.422355e-02,3.825893e-01,4.713253e-01,4.929811e-01,4.962921e-01,5.002130e-01,4.437650e-01,3.218896e-01,2.602415e-01,4.067817e-01,4.995843e-01,4.992380e-01,4.966800e-01,4.957036e-01,4.826712e-01
1.480000e-11,4.137342e+00,1.184613e+00,6.404972e-01,5.248126e-01,5.089166e-01,5.060739e-01,5.064369e-01,5.050405e-01,5.055304e-01,4.427243e-01,-7.542986e-02,3.884803e-01,4.787877e-01,5.009490e-01,5.043540e-01,5.082602e-01,4.507987e-01,3.268562e-01,2.643834e-01,4.132257e-01,5.076408e-01,5.073352e-01,5.047257e-01,5.037161e-01,4.905720e-01
1.500000e-11,4.493459e+00,1.263593e+00,6.668177e-01,5.368675e-01,5.177906e-01,5.142862e-01,5.145525e-01,5.131029e-01,5.135864e-01,4.496792e-01,-7.663037e-02,3.943792e-01,4.862530e-01,5.089129e-01,5.124185e-01,5.163231e-01,4.578509e-01,3.318209e-01,2.685144e-01,4.196756e-01,5.157134e-01,5.154425e-01,5.127752e-01,5.117438e-01,4.984986e-01
1.520000e-11,4.870377e+00,1.347884e+00,6.938428e-01,5.492815e-01,5.267925e-01,5.225362e-01,5.226852e-01,5.211844e-01,5.216572e-01,4.566365e-01,-7.782490e-02,4.002855e-01,4.937229e-01,5.168710e-01,5.204826e-01,5.244004e-01,4.649169e-01,3.367797e-01,2.726309e-01,4.261278e-01,5.237986e-01,5.235577e-01,5.208283e-01,5.197869e-01,5.064499e-01
1.540000e-11,5.255923e+00,1.439091e+00,7.215859e-01,5.620231e-01,5.359211e-01,5.308240e-01,5.308344e-01,5.292841e-01,5.297398e-01,4.635935e-01,-7.901419e-02,4.061988e-01,5.012001e-01,5.248243e-01,5.285451e-01,5.324921e-01,4.719926e-01,3.417299e-01,2.767313e-01,4.325799e-01,5.318944e-01,5.316799e-01,5.288864e-01,5.278468e-01,5.144255e-01
1.560000e-11,5.632450e+00,1.538931e+00,7.501423e-01,5.750606e-01,5.451739e-01,5.391513e-01,5.390015e-01,5.374016e-01,5.378328e-01,4.705486e-01,-8.019973e-02,4.121192e-01,5.086881e-01,5.327754e-01,5.366071e-01,5.405985e-01,4.790749e-01,3.466702e-01,2.808162e-01,4.390307e-01,5.399999e-01,5.398099e-01,5.369526e-01,5.359254e-01,5.224253e-01
1.580000e-11,5.979381e+00,1.649092e+00,7.796933e-01,5.883663e-01,5.545471e-01,5.475205e-01,5.471887e-01,5.455378e-01,5.459359e-01,4.775012e-01,-8.138352e-02,4.180471e-01,5.161905e-01,5.407291e-01,5.446718e-01,5.487211e-01,4.861617e-01,3.516004e-01,2.848879e-01,4.454798e-01,5.481156e-01,5.479501e-01,5.450313e-01,5.440255e-01,5.304499e-01
1.600000e-11,6.276801e+00,1.771118e+00,8.105027e-01,6.019211e-01,5.640363e-01,5.559348e-01,5.553996e-01,5.536941e-01,5.540503e-01,4.844525e-01,-8.256784e-02,4.239830e-01,5.237113e-01,5.486913e-01,5.527435e-01,5.568618e-01,4.932521e-01,3.565215e-01,2.889499e-01,4.519281e-01,5.562429e-01,5.561036e-01,5.531276e-01,5.521502e-01,5.385002e-01
1.620000e-11,6.508757e+00,1.906345e+00,8.429086e-01,6.157186e-01,5.736365e-01,5.643978e-01,5.636384e-01,5.618728e-01,5.621783e-01,4.914043e-01,-8.375497e-02,4.299280e-01,5.312544e-01,5.566689e-01,5.608282e-01,5.650231e-01,5.003462e-01,3.614354e-01,2.930066e-01,4.583774e-01,5.643845e-01,5.642749e-01,5.612475e-01,5.603029e-01,5.465779e-01
1.640000e-11,6.665356e+00,2.055923e+00,8.773115e-01,6.297689e-01,5.833429e-01,5.729134e-01,5.719099e-01,5.700767e-01,5.703232e-01,4.983600e-01,-8.494698e-02,4.358831e-01,5.388235e-01,5.646693e-01,5.689322e-01,5.732078e-01,5.074452e-01,3.663449e-01,2.970627e-01,4.648302e-01,5.725439e-01,5.724689e-01,5.693970e-01,5.684873e-01,5.546845e-01
1.660000e-11,6.743475e+00,2.220917e+00,9.141631e-01,6.441023e-01,5.931521e-01,5.814855e-01,5.802191e-01,5.783091e-01,5.784890e-01,5.053237e-01,-8.614554e-02,4.418499e-01,5.464222e-01,5.726999e-01,5.770627e-01,5.814190e-01,5.145514e-01,3.712533e-01,3.011229e-01,4.712898e-01,5.807250e-01,5.806910e-01,5.775820e-01,5.767071e-01,5.628224e-01
1.680000e-11,6.746471e+00,2.402467e+00,9.539578e-01,6.587712e-01,6.030627e-01,5.901179e-01,5.885710e-01,5.865735e-01,5.866803e-01,5.123000e-01,-8.735182e-02,4.478298e-01,5.540535e-01,5.807678e-01,5.852266e-01,5.896601e-01,5.216680e-01,3.761642e-01,3.051914e-01,4.777601e-01,5.889325e-01,5.889467e-01,5.858082e-01,5.849659e-01,5.709938e-01
1.700000e-11,6.683363e+00,2.601992e+00,9.972318e-01,6.738525e-01,6.130767e-01,5.988140e-01,5.969704e-01,5.948740e-01,5.949018e-01,5.192943e-01,-8.856648e-02,4.538245e-01,5.617201e-01,5.888795e-01,5.934309e-01,5.979345e-01,5.287987e-01,3.810815e-01,3.092720e-01,4.842450e-01,5.971711e-01,5.972414e-01,5.940805e-01,5.932671e-01,5.792012e-01
1.720000e-11,6.567747e+00,2.821361e+00,1.044572e+00,6.894477e-01,6.232005e-01,6.075771e-01,6.054218e-01,6.032144e-01,6.031586e-01,5.263119e-01,-8.978963e-02,4.598356e-01,5.694244e-01,5.970407e-01,6.016817e-01,6.062456e-01,5.359479e-01,3.860090e-01,3.133679e-01,4.907489e-01,6.054456e-01,6.055804e-01,6.024034e-01,6.016140e-01,5.874471e-01
1.740000e-11,6.416497e+00,3.062979e+00,1.096634e+00,7.056838e-01,6.334460e-01,6.164103e-01,6.139291e-01,6.115987e-01,6.114554e-01,5.333579e-01,-9.102100e-02,4.658646e-01,5.771683e-01,6.052559e-01,6.099845e-01,6.145970e-01,5.431200e-01,3.909503e-01,3.174813e-01,4.972757e-01,6.137607e-01,6.139684e-01,6.107804e-01,6.100094e-01,5.957340e-01
1.760000e-11,6.248241e+00,3.329686e+00,1.154179e+00,7.227137e-01,6.438318e-01,6.253164e-01,6.224957e-01,6.200308e-01,6.197969e-01,5.404373e-01,-9.226001e-02,4.719129e-01,5.849533e-01,6.135286e-01,6.183438e-01,6.229919e-01,5.503194e-01,3.959086e-01,3.216142e-01,5.038293e-01,6.221208e-01,6.224095e-01,6.192142e-01,6.184559e-01,6.040644e-01
1.780000e-11,6.081695e+00,3.624333e+00,1.218107e+00,7.407162e-01,6.543843e-01,6.342986e-01,6.311243e-01,6.285145e-01,6.281870e-01,5.475542e-01,-9.350591e-02,4.779819e-01,5.927807e-01,6.218612e-01,6.267632e-01,6.314335e-01,5.575506e-01,4.008868e-01,3.257678e-01,5.104132e-01,6.305300e-01,6.309073e-01,6.277068e-01,6.269556e-01,6.124403e-01
1.800000e-11,5.934068e+00,3.948880e+00,1.289504e+00,7.598976e-01,6.651379e-01,6.433607e-01,6.398173e-01,6.370529e-01,6.366296e-01,5.547121e-01,-9.475796e-02,4.840725e-01,6.006512e-01,6.302551e-01,6.352451e-01,6.399250e-01,5.648173e-01,4.058871e-01,3.299428e-01,5.170301e-01,6.389918e-01,6.394645e-01,6.362595e-01,6.355104e-01,6.208640e-01
1.820000e-11,5.819775e+00,4.302967e+00,1.369669e+00,7.804927e-01,6.761363e-01,6.525072e-01,6.485765e-01,6.456493e-01,6.451277e-01,5.619134e-01,-9.601549e-02,4.901855e-01,6.085656e-01,6.387107e-01,6.437911e-01,6.484690e-01,5.721230e-01,4.109113e-01,3.341398e-01,5.236824e-01,6.475091e-01,6.480835e-01,6.448731e-01,6.441217e-01,6.293374e-01
1.840000e-11,5.749595e+00,4.682149e+00,1.460132e+00,8.027670e-01,6.874326e-01,6.617440e-01,6.574032e-01,6.543062e-01,6.536838e-01,5.691599e-01,-9.727807e-02,4.963215e-01,6.165244e-01,6.472277e-01,6.524019e-01,6.570681e-01,5.794704e-01,4.159606e-01,3.383593e-01,5.303717e-01,6.560842e-01,6.567657e-01,6.535477e-01,6.527908e-01,6.378620e-01
1.860000e-11,5.730238e+00,5.076465e+00,1.562627e+00,8.270178e-01,6.990901e-01,6.710785e-01,6.662989e-01,6.630260e-01,6.622999e-01,5.764521e-01,-9.854547e-02,5.024807e-01,6.245279e-01,6.558051e-01,6.610776e-01,6.657245e-01,5.868618e-01,4.210357e-01,3.426016e-01,5.370991e-01,6.647190e-01,6.655120e-01,6.622835e-01,6.615185e-01,6.464394e-01
1.880000e-11,5.764191e+00,5.470301e+00,1.679046e+00,8.535751e-01,7.111819e-01,6.805204e-01,6.752650e-01,6.718105e-01,6.709774e-01,5.837901e-01,-9.981773e-02,5.086633e-01,6.325762e-01,6.644417e-01,6.698176e-01,6.744400e-01,5.942985e-01,4.261367e-01,3.468669e-01,5.438650e-01,6.734146e-01,6.743230e-01,6.710801e-01,6.703055e-01,6.550709e-01
1.900000e-11,5.849721e+00,5.844178e+00,1.811379e+00,8.828022e-01,7.237914e-01,6.900820e-01,6.843030e-01,6.806613e-01,6.797174e-01,5.911732e-01,-1.010951e-01,5.148692e-01,6.406695e-01,6.731361e-01,6.786209e-01,6.832162e-01,6.017813e-01,4.312634e-01,3.511554e-01,5.506694e-01,6.821720e-01,6.831987e-01,6.799374e-01,6.791525e-01,6.637577e-01
1.920000e-11,5.981048e+00,6.178080e+00,1.961676e+00,9.150957e-01,7.370123e-01,6.997782e-01,6.934150e-01,6.895797e-01,6.885203e-01,5.986002e-01,-1.023780e-01,5.210982e-01,6.488079e-01,6.818869e-01,6.874866e-01,6.920542e-01,6.093104e-01,4.364152e-01,3.554673e-01,5.575118e-01,6.909914e-01,6.921392e-01,6.888553e-01,6.880600e-01,6.725008e-01
1.940000e-11,6.148772e+00,6.455032e+00,2.132074e+00,9.508884e-01,7.509485e-01,7.096274e-01,7.026037e-01,6.985666e-01,6.973866e-01,6.060698e-01,-1.036670e-01,5.273500e-01,6.569914e-01,6.906929e-01,6.964135e-01,7.009550e-01,6.168856e-01,4.415914e-01,3.598025e-01,5.643916e-01,6.998728e-01,7.011442e-01,6.978337e-01,6.970286e-01,6.813012e-01
1.960000e-11,6.340677e+00,6.663704e+00,2.324903e+00,9.906556e-01,7.657147e-01,7.196513e-01,7.118727e-01,7.076230e-01,7.063162e-01,6.135804e-01,-1.049626e-01,5.336243e-01,6.652202e-01,6.995531e-01,7.054008e-01,7.099192e-01,6.245061e-01,4.467909e-01,3.641609e-01,5.713077e-01,7.088161e-01,7.102133e-01,7.068730e-01,7.060587e-01,6.901599e-01
1.980000e-11,6.542933e+00,6.799497e+00,2.542863e+00,1.034929e+00,7.814368e-01,7.298753e-01,7.212267e-01,7.167497e-01,7.153090e-01,6.211307e-01,-1.062653e-01,5.399208e-01,6.734945e-01,7.084672e-01,7.144478e-01,7.189472e-01,6.321712e-01,4.520128e-01,3.685422e-01,5.782592e-01,7.178210e-01,7.193466e-01,7.159737e-01,7.151511e-01,6.990779e-01
2.000000e-11,6.741524e+00,6.864359e+00,2.789204e+00,1.084321e+00,7.982537e-01,7.403287e-01,7.306713e-01,7.259478e-01,7.243652e-01,6.287195e-01,-1.075754e-01,5.462393e-01,6.818144e-01,7.174351e-01,7.235543e-01,7.280392e-01,6.398797e-01,4.572560e-01,3.729458e-01,5.852452e-01,7.268872e-01,7.285440e-01,7.251368e-01,7.243067e-01,7.080562e-01
2.020000e-11,6.923587e+00,6.865818e+00,3.067773e+00,1.139524e+00,8.162896e-01,7.510148e-01,7.401835e-01,7.351880e-01,7.334533e-01,6.363175e-01,-1.088927e-01,5.531217e-01,6.901713e-01,7.264281e-01,7.326904e-01,7.371642e-01,6.476003e-01,4.624619e-01,3.773486e-01,5.922387e-01,7.359830e-01,7.377754e-01,7.343334e-01,7.334962e-01,7.170672e-01
2.040000e-11,7.078444e+00,6.815739e+00,3.382742e+00,1.201345e+00,8.356395e-01,7.618924e-01,7.496927e-01,7.443929e-01,7.424923e-01,6.438505e-01,-1.102145e-01,5.621021e-01,6.985543e-01,7.353716e-01,7.417781e-01,7.462410e-01,6.552544e-01,4.675149e-01,3.817023e-01,5.991713e-01,7.450261e-01,7.469622e-01,7.434864e-01,7.426418e-01,7.260368e-01
2.060000e-11,7.198193e+00,6.729013e+00,3.737754e+00,1.270745e+00,8.563750e-01,7.728773e-01,7.590820e-01,7.534377e-01,7.513519e-01,6.512019e-01,-1.115349e-01,5.758748e-01,7.069780e-01,7.441486e-01,7.506924e-01,7.551394e-01,6.627183e-01,4.722749e-01,3.859427e-01,6.059351e-01,7.538850e-01,7.559777e-01,7.524714e-01,7.516183e-01,7.348470e-01
2.080000e-11,7.277896e+00,6.622220e+00,4.134202e+00,1.348911e+00,8.785655e-01,7.838569e-01,7.682026e-01,7.621645e-01,7.598682e-01,6.582267e-01,-1.128433e-01,5.982157e-01,7.155219e-01,7.526166e-01,7.592757e-01,7.636945e-01,6.698383e-01,4.766079e-01,3.899989e-01,6.123948e-01,7.623936e-01,7.646621e-01,7.611306e-01,7.602674e-01,7.433494e-01
2.100000e-11,7.315498e+00,6.512228e+00,4.568635e+00,1.437294e+00,9.023024e-01,7.947088e-01,7.768917e-01,7.704004e-01,7.678622e-01,6.647697e-01,-1.141249e-01,6.337435e-01,7.243753e-01,7.606302e-01,7.673560e-01,7.717263e-01,6.764481e-01,4.804051e-01,3.937997e-01,6.184052e-01,7.703710e-01,7.728402e-01,7.692912e-01,7.684157e-01,7.513841e-01
2.120000e-11,7.311634e+00,6.414762e+00,5.030116e+00,1.537626e+00,9.277242e-01,8.053198e-01,7.849910e-01,7.779757e-01,7.751593e-01,6.706831e-01,-1.153599e-01,6.870403e-01,7.338587e-01,7.680628e-01,7.747654e-01,7.790581e-01,6.823877e-01,4.835898e-01,3.972763e-01,6.238266e-01,7.776405e-01,7.803396e-01,7.767834e-01,7.758938e-01,7.587980e-01
2.140000e-11,7.269407e+00,6.343067e+00,5.499211e+00,1.651881e+00,9.550346e-01,8.156016e-01,7.923617e-01,7.847388e-01,7.816045e-01,6.758406e-01,-1.165250e-01,7.618762e-01,7.444313e-01,7.748260e-01,7.813556e-01,7.855325e-01,6.875175e-01,4.861203e-01,4.003647e-01,6.285384e-01,7.840454e-01,7.870061e-01,7.834549e-01,7.825507e-01,7.654587e-01
2.160000e-11,7.194183e+00,6.306796e+00,5.950097e+00,1.782215e+00,9.845162e-01,8.255022e-01,7.988951e-01,7.905673e-01,7.870744e-01,6.801472e-01,-1.175937e-01,8.607974e-01,7.566875e-01,7.808844e-01,7.870092e-01,7.910230e-01,6.917304e-01,4.879868e-01,4.030072e-01,6.324487e-01,7.894609e-01,7.927140e-01,7.891818e-01,7.882647e-01,7.712650e-01
2.180000e-11,7.093342e+00,6.311253e+00,6.355424e+00,1.930896e+00,1.016537e+00,8.350140e-01,8.045201e-01,7.953749e-01,7.914838e-01,6.835445e-01,-1.185384e-01,9.850832e-01,7.713373e-01,7.862658e-01,7.916475e-01,7.954413e-01,6.949582e-01,4.892085e-01,4.051552e-01,6.355002e-01,7.938014e-01,7.973738e-01,7.938760e-01,7.929511e-01,7.761528e-01
2.200000e-11,6.975899e+00,6.357088e+00,6.691715e+00,2.100302e+00,1.051554e+00,8.441786e-01,8.092064e-01,7.991151e-01,7.947899e-01,6.860127e-01,-1.193326e-01,1.135007e+00,7.891751e-01,7.910669e-01,7.952353e-01,7.987415e-01,6.971757e-01,4.898278e-01,4.067713e-01,6.376718e-01,7.970238e-01,8.009353e-01,7.974882e-01,7.965652e-01,7.800965e-01
2.220000e-11,6.851952e+00,6.440470e+00,6.943065e+00,2.292986e+00,1.090121e+00,8.530877e-01,8.129657e-01,8.017819e-01,7.969923e-01,6.875688e-01,-1.199532e-01,1.309754e+00,8.110172e-01,7.954524e-01,7.977817e-01,8.009205e-01,6.984001e-01,4.899054e-01,4.078330e-01,6.389787e-01,7.991284e-01,8.033886e-01,8.000086e-01,7.991027e-01,7.831083e-01
2.240000e-11,6.731908e+00,6.553746e+00,7.102403e+00,2.511831e+00,1.132896e+00,8.618834e-01,8.158495e-01,8.034080e-01,7.981307e-01,6.882628e-01,-1.203832e-01,1.507554e+00,8.376363e-01,7.996499e-01,7.993402e-01,8.020169e-01,6.986891e-01,4.895140e-01,4.083351e-01,6.394688e-01,8.001562e-01,8.047623e-01,8.014656e-01,8.005979e-01,7.852340e-01
2.260000e-11,6.625608e+00,6.686502e+00,7.170915e+00,2.760229e+00,1.180659e+00,8.707559e-01,8.179465e-01,8.040617e-01,7.982813e-01,6.881723e-01,-1.206133e-01,1.726111e+00,8.697029e-01,8.039406e-01,8.000051e-01,8.021066e-01,6.981350e-01,4.887340e-01,4.082919e-01,6.392182e-01,8.001847e-01,8.051199e-01,8.019216e-01,8.011200e-01,7.865474e-01
2.280000e-11,6.541434e+00,6.826883e+00,7.156645e+00,3.042142e+00,1.234344e+00,8.799413e-01,8.193774e-01,8.038415e-01,7.975505e-01,6.873960e-01,-1.206442e-01,1.963167e+00,9.077439e-01,8.086452e-01,7.999073e-01,8.012987e-01,6.968586e-01,4.876480e-01,4.077382e-01,6.383249e-01,7.993222e-01,8.045553e-01,8.014689e-01,8.007675e-01,7.871444e-01
2.300000e-11,6.485567e+00,6.962965e+00,7.073032e+00,3.361864e+00,1.295083e+00,8.897196e-01,8.202901e-01,8.028714e-01,7.960689e-01,6.860470e-01,-1.204866e-01,2.217015e+00,9.521237e-01,8.141082e-01,7.992088e-01,7.997284e-01,6.950014e-01,4.863376e-01,4.067293e-01,6.369028e-01,7.977009e-01,8.031867e-01,8.002234e-01,7.996621e-01,7.871354e-01
2.320000e-11,6.461478e+00,7.083959e+00,6.937584e+00,3.723145e+00,1.364249e+00,9.004129e-01,8.208540e-01,8.012939e-01,7.939838e-01,6.842466e-01,-1.201614e-01,2.487369e+00,1.003071e+00,8.206816e-01,7.980963e-01,7.975513e-01,6.927169e-01,4.848799e-01,4.053386e-01,6.350748e-01,7.954698e-01,8.011507e-01,7.983190e-01,7.979423e-01,7.866389e-01
2.340000e-11,6.469723e+00,7.181112e+00,6.770565e+00,4.127376e+00,1.443513e+00,9.123849e-01,8.212545e-01,7.992640e-01,7.914522e-01,6.821186e-01,-1.196982e-01,2.775915e+00,1.060736e+00,8.287085e-01,7.967732e-01,7.949358e-01,6.901625e-01,4.833458e-01,4.036547e-01,6.329668e-01,7.927874e-01,7.985959e-01,7.959009e-01,7.957562e-01,7.857751e-01
2.360000e-11,6.508026e+00,7.248257e+00,6.593453e+00,4.570864e+00,1.534865e+00,9.260408e-01,8.216875e-01,7.969430e-01,7.886337e-01,6.797841e-01,-1.191331e-01,3.086289e+00,1.125273e+00,8.385104e-01,7.954529e-01,7.920567e-01,6.874920e-01,4.817986e-01,4.017765e-01,6.307017e-01,7.898143e-01,7.956760e-01,7.931195e-01,7.932550e-01,7.846601e-01
2.380000e-11,6.571643e+00,7.282057e+00,6.427147e+00,5.042042e+00,1.640598e+00,9.418277e-01,8.223551e-01,7.944921e-01,7.856841e-01,6.773579e-01,-1.185065e-01,3.423427e+00,1.196937e+00,8.503774e-01,7.943503e-01,7.890879e-01,6.848482e-01,4.802931e-01,3.998076e-01,6.283947e-01,7.867065e-01,7.925444e-01,7.901241e-01,7.905865e-01,7.834016e-01
2.400000e-11,6.653938e+00,7.282024e+00,6.290092e+00,5.520461e+00,1.763255e+00,9.602331e-01,8.234611e-01,7.920678e-01,7.827491e-01,6.749450e-01,-1.178596e-01,3.792183e+00,1.276191e+00,8.645649e-01,7.936746e-01,7.861969e-01,6.823571e-01,4.788754e-01,3.978503e-01,6.261493e-01,7.836096e-01,7.893479e-01,7.870580e-01,7.878895e-01,7.820951e-01
2.420000e-11,6.747118e+00,7.250381e+00,6.196659e+00,5.979136e+00,1.905532e+00,9.817834e-01,8.252078e-01,7.898164e-01,7.799602e-01,6.726388e-01,-1.172315e-01,4.195134e+00,1.363800e+00,8.812958e-01,7.936226e-01,7.835386e-01,6.801241e-01,4.775836e-01,3.959995e-01,6.240546e-01,7.806540e-01,7.862222e-01,7.840532e-01,7.852891e-01,7.808215e-01
2.440000e-11,6.843016e+00,7.191804e+00,6.156003e+00,6.389769e+00,2.070225e+00,1.007042e+00,8.277939e-01,7.878706e-01,7.774303e-01,6.705191e-01,-1.166565e-01,4.629732e+00,1.460897e+00,9.007686e-01,7.943729e-01,7.812512e-01,6.782308e-01,4.764476e-01,3.943377e-01,6.221830e-01,7.779504e-01,7.832874e-01,7.812266e-01,7.828925e-01,7.796460e-01
2.460000e-11,6.933831e+00,7.113038e+00,6.171517e+00,6.728403e+00,2.260233e+00,1.036611e+00,8.314124e-01,7.863463e-01,7.752511e-01,6.686517e-01,-1.161619e-01,5.085724e+00,1.569006e+00,9.231699e-01,7.960810e-01,7.794519e-01,6.767341e-01,4.754902e-01,3.929303e-01,6.205892e-01,7.755879e-01,7.806449e-01,7.786771e-01,7.807863e-01,7.786177e-01
2.480000e-11,7.012754e+00,7.022359e+00,6.240860e+00,6.979194e+00,2.478679e+00,1.071137e+00,8.362513e-01,7.853410e-01,7.734920e-01,6.670874e-01,-1.157666e-01,5.544419e+00,1.689999e+00,9.486895e-01,7.988771e-01,7.782347e-01,6.756659e-01,4.747269e-01,3.918232e-01,6.193104e-01,7.736315e-01,7.783749e-01,7.764828e-01,7.790351e-01,7.777699e-01
2.500000e-11,7.074414e+00,6.928878e+00,6.356540e+00,7.135593e+00,2.729075e+00,1.111329e+00,8.424936e-01,7.849328e-01,7.721997e-01,6.658619e-01,-1.154806e-01,5.981027e+00,1.826027e+00,9.775364e-01,8.028642e-01,7.776687e-01,6.750353e-01,4.741672e-01,3.910414e-01,6.183665e-01,7.721224e-01,7.765355e-01,7.747004e-01,7.776806e-01,7.771214e-01
2.520000e-11,7.115147e+00,6.841719e+00,6.507000e+00,7.199662e+00,3.015421e+00,1.157983e+00,8.503211e-01,7.851809e-01,7.713985e-01,6.649964e-01,-1.153052e-01,6.369436e+00,1.979448e+00,1.009956e+00,8.081195e-01,7.777976e-01,6.748311e-01,4.738142e-01,3.905894e-01,6.177613e-01,7.710785e-01,7.751618e-01,7.733645e-01,7.767423e-01,7.766783e-01
2.540000e-11,7.133116e+00,6.769147e+00,6.678119e+00,7.180592e+00,3.341991e+00,1.212027e+00,8.599177e-01,7.861264e-01,7.710927e-01,6.644975e-01,-1.152342e-01,6.687286e+00,2.152795e+00,1.046250e+00,8.146966e-01,7.786408e-01,6.750250e-01,4.736656e-01,3.904531e-01,6.174842e-01,7.704958e-01,7.742669e-01,7.724886e-01,7.762189e-01,7.764355e-01
2.560000e-11,7.128293e+00,6.717768e+00,6.854943e+00,7.093165e+00,3.712442e+00,1.274564e+00,8.714764e-01,7.877948e-01,7.712688e-01,6.643579e-01,-1.152554e-01,6.919371e+00,2.348828e+00,1.086793e+00,8.226308e-01,7.801949e-01,6.755756e-01,4.737134e-01,3.906028e-01,6.175124e-01,7.703513e-01,7.738428e-01,7.720659e-01,7.760903e-01,7.763797e-01
