time,"P(B0|X4)","P(B1|X3)","P(B1|X4)","P(B2|X4)","P(B0|X6)","P(B1|X6)","P(B2|X6)"
1.055000e-10,1.975344e-03,7.925262e-01,8.093112e-02,8.249797e-02,2.002243e-03,8.208721e-02,8.367570e-02
1.060000e-10,1.980221e-03,7.924716e-01,8.097993e-02,8.255008e-02,2.005726e-03,8.209043e-02,8.368091e-02
1.065000e-10,1.987303e-03,7.924194e-01,8.102464e-02,8.260157e-02,2.012167e-03,8.209157e-02,8.368823e-02
1.070000e-10,1.990435e-03,7.923697e-01,8.106865e-02,8.264965e-02,2.014968e-03,8.209388e-02,8.369446e-02
1.075000e-10,1.987932e-03,7.923219e-01,8.111406e-02,8.269346e-02,2.011765e-03,8.209920e-02,8.369780e-02
1.080000e-10,1.983858e-03,7.922757e-01,8.115960e-02,8.273469e-02,2.006405e-03,8.210621e-02,8.369952e-02
1.085000e-10,1.983432e-03,7.922312e-01,8.120222e-02,8.277566e-02,2.004537e-03,8.211187e-02,8.370226e-02
1.090000e-10,1.987708e-03,7.921885e-01,8.124039e-02,8.281700e-02,2.007801e-03,8.211457e-02,8.370716e-02
1.095000e-10,1.992904e-03,7.921478e-01,8.127557e-02,8.285731e-02,2.012555e-03,8.211560e-02,8.371294e-02
1.100000e-10,1.994628e-03,7.921087e-01,8.131055e-02,8.289478e-02,2.013996e-03,8.211767e-02,8.371738e-02
1.105000e-10,1.992330e-03,7.920710e-01,8.134658e-02,8.292910e-02,2.011068e-03,8.212205e-02,8.371967e-02
1.110000e-10,1.989498e-03,7.920346e-01,8.138235e-02,8.296170e-02,2.007174e-03,8.212747e-02,8.372109e-02
1.115000e-10,1.989800e-03,7.919995e-01,8.141555e-02,8.299422e-02,2.006369e-03,8.213160e-02,8.372356e-02
1.120000e-10,1.993405e-03,7.919660e-01,8.144535e-02,8.302688e-02,2.009247e-03,8.213349e-02,8.372761e-02
1.125000e-10,1.997133e-03,7.919339e-01,8.147314e-02,8.305847e-02,2.012666e-03,8.213439e-02,8.373206e-02
1.130000e-10,1.997944e-03,7.919032e-01,8.150099e-02,8.308773e-02,2.013226e-03,8.213632e-02,8.373530e-02
1.135000e-10,1.995969e-03,7.918735e-01,8.152955e-02,8.311467e-02,2.010692e-03,8.213996e-02,8.373696e-02
1.140000e-10,1.994083e-03,7.918448e-01,8.155759e-02,8.314047e-02,2.007941e-03,8.214413e-02,8.373819e-02
1.145000e-10,1.994785e-03,7.918172e-01,8.158345e-02,8.316626e-02,2.007800e-03,8.214712e-02,8.374035e-02
1.150000e-10,1.997732e-03,7.917908e-01,8.160676e-02,8.319203e-02,2.010229e-03,8.214845e-02,8.374365e-02
1.155000e-10,2.000344e-03,7.917656e-01,8.162875e-02,8.321677e-02,2.012621e-03,8.214927e-02,8.374704e-02
1.160000e-10,2.000591e-03,7.917414e-01,8.165091e-02,8.323964e-02,2.012641e-03,8.215101e-02,8.374939e-02
1.165000e-10,1.998972e-03,7.917180e-01,8.167351e-02,8.326080e-02,2.010535e-03,8.215400e-02,8.375063e-02
1.170000e-10,1.997787e-03,7.916954e-01,8.169547e-02,8.328123e-02,2.008652e-03,8.215718e-02,8.375170e-02
1.175000e-10,1.998668e-03,7.916737e-01,8.171562e-02,8.330167e-02,2.008898e-03,8.215933e-02,8.375356e-02
1.180000e-10,2.001015e-03,7.916530e-01,8.173388e-02,8.332197e-02,2.010878e-03,8.216029e-02,8.375622e-02
1.185000e-10,2.002797e-03,7.916331e-01,8.175131e-02,8.334134e-02,2.012499e-03,8.216103e-02,8.375879e-02
1.190000e-10,2.002718e-03,7.916140e-01,8.176893e-02,8.335923e-02,2.012214e-03,8.216258e-02,8.376050e-02
1.195000e-10,2.001445e-03,7.915956e-01,8.178678e-02,8.337588e-02,2.010522e-03,8.216500e-02,8.376143e-02
1.200000e-10,2.000760e-03,7.915779e-01,8.180396e-02,8.339206e-02,2.009280e-03,8.216741e-02,8.376237e-02
1.205000e-10,2.001679e-03,7.915608e-01,8.181966e-02,8.340825e-02,2.009725e-03,8.216895e-02,8.376396e-02
1.210000e-10,2.003505e-03,7.915445e-01,8.183400e-02,8.342423e-02,2.011294e-03,8.216966e-02,8.376607e-02
1.215000e-10,2.004685e-03,7.915289e-01,8.184782e-02,8.343939e-02,2.012349e-03,8.217033e-02,8.376801e-02
1.220000e-10,2.004439e-03,7.915138e-01,8.186182e-02,8.345338e-02,2.011916e-03,8.217168e-02,8.376925e-02
1.225000e-10,2.003472e-03,7.914993e-01,8.187589e-02,8.346650e-02,2.010594e-03,8.217362e-02,8.376997e-02
1.230000e-10,2.003133e-03,7.914853e-01,8.188932e-02,8.347932e-02,2.009816e-03,8.217542e-02,8.377079e-02
1.235000e-10,2.004005e-03,7.914719e-01,8.190158e-02,8.349213e-02,2.010338e-03,8.217653e-02,8.377213e-02
1.240000e-10,2.005396e-03,7.914591e-01,8.191285e-02,8.350469e-02,2.011548e-03,8.217707e-02,8.377379e-02
1.245000e-10,2.006148e-03,7.914468e-01,8.192381e-02,8.351655e-02,2.012200e-03,8.217768e-02,8.377525e-02
1.250000e-10,2.005835e-03,7.914349e-01,8.193493e-02,8.352752e-02,2.011720e-03,8.217883e-02,8.377616e-02
1.255000e-10,2.005127e-03,7.914235e-01,8.194601e-02,8.353786e-02,2.010714e-03,8.218036e-02,8.377673e-02
1.260000e-10,2.005016e-03,7.914125e-01,8.195650e-02,8.354801e-02,2.010260e-03,8.218171e-02,8.377744e-02
1.265000e-10,2.005796e-03,7.914019e-01,8.196607e-02,8.355814e-02,2.010784e-03,8.218251e-02,8.377855e-02
1.270000e-10,2.006835e-03,7.913918e-01,8.197495e-02,8.356801e-02,2.011694e-03,8.218293e-02,8.377985e-02
1.275000e-10,2.007290e-03,7.913822e-01,8.198365e-02,8.357729e-02,2.012067e-03,8.218348e-02,8.378093e-02
1.280000e-10,2.006971e-03,7.913728e-01,8.199246e-02,8.358589e-02,2.011599e-03,8.218445e-02,8.378160e-02
1.285000e-10,2.006472e-03,7.913638e-01,8.200117e-02,8.359405e-02,2.010854e-03,8.218565e-02,8.378206e-02
1.290000e-10,2.006503e-03,7.913552e-01,8.200937e-02,8.360209e-02,2.010620e-03,8.218665e-02,8.378268e-02
1.295000e-10,2.007172e-03,7.913469e-01,8.201685e-02,8.361008e-02,2.011103e-03,8.218722e-02,8.378359e-02
1.300000e-10,2.007932e-03,7.913389e-01,8.202385e-02,8.361783e-02,2.011771e-03,8.218757e-02,8.378460e-02
1.305000e-10,2.008188e-03,7.913313e-01,8.203076e-02,8.362510e-02,2.011957e-03,8.218805e-02,8.378540e-02
1.310000e-10,2.007896e-03,7.913240e-01,8.203773e-02,8.363185e-02,2.011535e-03,8.218886e-02,8.378590e-02
1.315000e-10,2.007559e-03,7.913169e-01,8.204458e-02,8.363829e-02,2.010997e-03,8.218979e-02,8.378628e-02
1.320000e-10,2.007672e-03,7.913101e-01,8.205098e-02,8.364466e-02,2.010906e-03,8.219053e-02,8.378680e-02
1.325000e-10,2.008227e-03,7.913035e-01,8.205684e-02,8.365097e-02,2.011326e-03,8.219095e-02,8.378754e-02
1.330000e-10,2.008772e-03,7.912973e-01,8.206237e-02,8.365704e-02,2.011805e-03,8.219123e-02,8.378832e-02
1.335000e-10,2.008898e-03,7.912913e-01,8.206785e-02,8.366273e-02,2.011870e-03,8.219166e-02,8.378892e-02
1.340000e-10,2.008649e-03,7.912855e-01,8.207336e-02,8.366803e-02,2.011508e-03,8.219232e-02,8.378929e-02
1.345000e-10,2.008435e-03,7.912799e-01,8.207873e-02,8.367313e-02,2.011131e-03,8.219304e-02,8.378961e-02
1.350000e-10,2.008586e-03,7.912745e-01,8.208373e-02,8.367816e-02,2.011128e-03,8.219358e-02,8.379005e-02
1.355000e-10,2.009036e-03,7.912694e-01,8.208832e-02,8.368314e-02,2.011480e-03,8.219389e-02,8.379065e-02
1.360000e-10,2.009417e-03,7.912645e-01,8.209269e-02,8.368790e-02,2.011813e-03,8.219413e-02,8.379125e-02
1.365000e-10,2.009464e-03,7.912598e-01,8.209704e-02,8.369236e-02,2.011806e-03,8.219450e-02,8.379169e-02
1.370000e-10,2.009262e-03,7.912552e-01,8.210140e-02,8.369653e-02,2.011507e-03,8.219503e-02,8.379197e-02
1.375000e-10,2.009136e-03,7.912508e-01,8.210561e-02,8.370055e-02,2.011251e-03,8.219559e-02,8.379224e-02
1.380000e-10,2.009300e-03,7.912466e-01,8.210951e-02,8.370454e-02,2.011299e-03,8.219599e-02,8.379261e-02
1.385000e-10,2.009655e-03,7.912425e-01,8.211312e-02,8.370845e-02,2.011584e-03,8.219622e-02,8.379309e-02
1.390000e-10,2.009916e-03,7.912387e-01,8.211657e-02,8.371219e-02,2.011808e-03,8.219642e-02,8.379354e-02
1.395000e-10,2.009916e-03,7.912349e-01,8.212002e-02,8.371568e-02,2.011761e-03,8.219673e-02,8.379387e-02
1.400000e-10,2.009759e-03,7.912314e-01,8.212346e-02,8.371896e-02,2.011522e-03,8.219716e-02,8.379409e-02
1.405000e-10,2.009695e-03,7.912279e-01,8.212675e-02,8.372214e-02,2.011355e-03,8.219758e-02,8.379431e-02
1.410000e-10,2.009854e-03,7.912246e-01,8.212981e-02,8.372529e-02,2.011428e-03,8.219788e-02,8.379462e-02
1.415000e-10,2.010129e-03,7.912214e-01,8.213264e-02,8.372837e-02,2.011652e-03,8.219805e-02,8.379500e-02
1.420000e-10,2.010303e-03,7.912184e-01,8.213538e-02,8.373130e-02,2.011797e-03,8.219822e-02,8.379534e-02
1.425000e-10,2.010278e-03,7.912154e-01,8.213811e-02,8.373404e-02,2.011731e-03,8.219849e-02,8.379559e-02
1.430000e-10,2.010162e-03,7.912126e-01,8.214081e-02,8.373662e-02,2.011545e-03,8.219883e-02,8.379576e-02
1.435000e-10,2.010140e-03,7.912099e-01,8.214340e-02,8.373914e-02,2.011443e-03,8.219915e-02,8.379595e-02
1.440000e-10,2.010285e-03,7.912073e-01,8.214579e-02,8.374163e-02,2.011523e-03,8.219937e-02,8.379620e-02
1.445000e-10,2.010493e-03,7.912048e-01,8.214801e-02,8.374405e-02,2.011695e-03,8.219950e-02,8.379650e-02
1.450000e-10,2.010605e-03,7.912024e-01,8.215018e-02,8.374635e-02,2.011784e-03,8.219965e-02,8.379676e-02
1.455000e-10,2.010570e-03,7.912001e-01,8.215234e-02,8.374849e-02,2.011713e-03,8.219987e-02,8.379694e-02
1.460000e-10,2.010487e-03,7.911978e-01,8.215447e-02,8.375053e-02,2.011573e-03,8.220014e-02,8.379708e-02
1.465000e-10,2.010491e-03,7.911957e-01,8.215649e-02,8.375252e-02,2.011514e-03,8.220038e-02,8.379723e-02
1.470000e-10,2.010617e-03,7.911936e-01,8.215836e-02,8.375449e-02,2.011593e-03,8.220054e-02,8.379744e-02
1.475000e-10,2.010772e-03,7.911917e-01,8.216012e-02,8.375639e-02,2.011722e-03,8.220065e-02,8.379768e-02
1.480000e-10,2.010842e-03,7.911898e-01,8.216184e-02,8.375819e-02,2.011771e-03,8.220078e-02,8.379787e-02
1.485000e-10,2.010805e-03,7.911880e-01,8.216355e-02,8.375988e-02,2.011704e-03,8.220096e-02,8.379801e-02
1.490000e-10,2.010748e-03,7.911862e-01,8.216522e-02,8.376148e-02,2.011600e-03,8.220117e-02,8.379812e-02
1.495000e-10,2.010768e-03,7.911845e-01,8.216680e-02,8.376306e-02,2.011572e-03,8.220135e-02,8.379825e-02
1.500000e-10,2.010874e-03,7.911829e-01,8.216827e-02,8.376461e-02,2.011643e-03,8.220147e-02,8.379842e-02
1.505000e-10,2.010988e-03,7.911813e-01,8.216965e-02,8.376610e-02,2.011737e-03,8.220156e-02,8.379860e-02
1.510000e-10,2.011028e-03,7.911799e-01,8.217101e-02,8.376751e-02,2.011761e-03,8.220166e-02,8.379875e-02
1.515000e-10,2.010994e-03,7.911784e-01,8.217236e-02,8.376884e-02,2.011701e-03,8.220181e-02,8.379885e-02
1.520000e-10,2.010958e-03,7.911771e-01,8.217368e-02,8.377010e-02,2.011627e-03,8.220198e-02,8.379894e-02
1.525000e-10,2.010986e-03,7.911757e-01,8.217492e-02,8.377135e-02,2.011617e-03,8.220211e-02,8.379905e-02
1.530000e-10,2.011073e-03,7.911745e-01,8.217607e-02,8.377257e-02,2.011679e-03,8.220220e-02,8.379919e-02
1.535000e-10,2.011154e-03,7.911732e-01,8.217716e-02,8.377374e-02,2.011746e-03,8.220227e-02,8.379933e-02
1.540000e-10,2.011176e-03,7.911721e-01,8.217823e-02,8.377485e-02,2.011753e-03,8.220236e-02,8.379944e-02
1.545000e-10,2.011147e-03,7.911709e-01,8.217930e-02,8.377589e-02,2.011702e-03,8.220248e-02,8.379952e-02
1.550000e-10,2.011126e-03,7.911698e-01,8.218033e-02,8.377689e-02,2.011650e-03,8.220261e-02,8.379959e-02
1.555000e-10,2.011156e-03,7.911688e-01,8.218130e-02,8.377787e-02,2.011653e-03,8.220271e-02,8.379968e-02
1.560000e-10,2.011226e-03,7.911678e-01,8.218221e-02,8.377884e-02,2.011704e-03,8.220278e-02,8.379979e-02
1.565000e-10,2.011283e-03,7.911668e-01,8.218307e-02,8.377976e-02,2.011750e-03,8.220283e-02,8.379990e-02
1.570000e-10,2.011293e-03,7.911659e-01,8.218392e-02,8.378063e-02,2.011748e-03,8.220291e-02,8.379998e-02
1.575000e-10,2.011270e-03,7.911650e-01,8.218476e-02,8.378144e-02,2.011706e-03,8.220301e-02,8.380004e-02
1.580000e-10,2.011259e-03,7.911642e-01,8.218557e-02,8.378224e-02,2.011671e-03,8.220311e-02,8.380010e-02
1.585000e-10,2.011289e-03,7.911634e-01,8.218633e-02,8.378301e-02,2.011680e-03,8.220318e-02,8.380018e-02
1.590000e-10,2.011344e-03,7.911626e-01,8.218704e-02,8.378377e-02,2.011721e-03,8.220323e-02,8.380026e-02
1.595000e-10,2.011383e-03,7.911618e-01,8.218772e-02,8.378449e-02,2.011752e-03,8.220328e-02,8.380035e-02
1.600000e-10,2.011386e-03,7.911611e-01,8.218839e-02,8.378517e-02,2.011744e-03,8.220334e-02,8.380041e-02
1.605000e-10,2.011368e-03,7.911604e-01,8.218906e-02,8.378582e-02,2.011711e-03,8.220342e-02,8.380046e-02
1.610000e-10,2.011365e-03,7.911597e-01,8.218969e-02,8.378644e-02,2.011689e-03,8.220350e-02,8.380051e-02
1.615000e-10,2.011393e-03,7.911591e-01,8.219029e-02,8.378705e-02,2.011700e-03,8.220355e-02,8.380057e-02
1.620000e-10,2.011435e-03,7.911584e-01,8.219085e-02,8.378765e-02,2.011732e-03,8.220359e-02,8.380063e-02
1.625000e-10,2.011461e-03,7.911579e-01,8.219138e-02,8.378822e-02,2.011752e-03,8.220363e-02,8.380070e-02
1.630000e-10,2.011460e-03,7.911573e-01,8.219192e-02,8.378875e-02,2.011742e-03,8.220368e-02,8.380075e-02
1.635000e-10,2.011448e-03,7.911567e-01,8.219244e-02,8.378926e-02,2.011717e-03,8.220375e-02,8.380078e-02
1.640000e-10,2.011449e-03,7.911562e-01,8.219294e-02,8.378975e-02,2.011703e-03,8.220380e-02,8.380082e-02
1.645000e-10,2.011473e-03,7.911557e-01,8.219340e-02,8.379024e-02,2.011716e-03,8.220385e-02,8.380087e-02
1.650000e-10,2.011505e-03,7.911552e-01,8.219384e-02,8.379071e-02,2.011740e-03,8.220388e-02,8.380093e-02
1.655000e-10,2.011523e-03,7.911547e-01,8.219427e-02,8.379115e-02,2.011752e-03,8.220391e-02,8.380097e-02
1.660000e-10,2.011520e-03,7.911543e-01,8.219469e-02,8.379157e-02,2.011742e-03,8.220395e-02,8.380101e-02
1.665000e-10,2.011511e-03,7.911539e-01,8.219510e-02,8.379197e-02,2.011722e-03,8.220400e-02,8.380104e-02
1.670000e-10,2.011515e-03,7.911534e-01,8.219549e-02,8.379236e-02,2.011715e-03,8.220404e-02,8.380107e-02
1.675000e-10,2.011536e-03,7.911530e-01,8.219586e-02,8.379274e-02,2.011727e-03,8.220408e-02,8.380111e-02
1.680000e-10,2.011560e-03,7.911527e-01,8.219620e-02,8.379311e-02,2.011745e-03,8.220410e-02,8.380116e-02
1.685000e-10,2.011571e-03,7.911523e-01,8.219654e-02,8.379346e-02,2.011752e-03,8.220413e-02,8.380119e-02
1.690000e-10,2.011567e-03,7.911519e-01,8.219687e-02,8.379379e-02,2.011742e-03,8.220416e-02,8.380122e-02
1.695000e-10,2.011562e-03,7.911516e-01,8.219719e-02,8.379411e-02,2.011728e-03,8.220420e-02,8.380124e-02
1.700000e-10,2.011567e-03,7.911513e-01,8.219750e-02,8.379441e-02,2.011724e-03,8.220423e-02,8.380127e-02
1.705000e-10,2.011585e-03,7.911509e-01,8.219779e-02,8.379471e-02,2.011735e-03,8.220426e-02,8.380130e-02
1.710000e-10,2.011602e-03,7.911506e-01,8.219806e-02,8.379500e-02,2.011748e-03,8.220428e-02,8.380134e-02
1.715000e-10,2.011609e-03,7.911504e-01,8.219833e-02,8.379528e-02,2.011751e-03,8.220430e-02,8.380136e-02
1.720000e-10,2.011606e-03,7.911501e-01,8.219859e-02,8.379554e-02,2.011743e-03,8.220433e-02,8.380139e-02
1.725000e-10,2.011602e-03,7.911498e-01,8.219884e-02,8.379579e-02,2.011733e-03,8.220436e-02,8.380140e-02
1.730000e-10,2.011608e-03,7.911495e-01,8.219908e-02,8.379603e-02,2.011732e-03,8.220438e-02,8.380143e-02
1.735000e-10,2.011622e-03,7.911493e-01,8.219931e-02,8.379626e-02,2.011741e-03,8.220440e-02,8.380145e-02
1.740000e-10,2.011635e-03,7.911491e-01,8.219952e-02,8.379649e-02,2.011750e-03,8.220442e-02,8.380148e-02
1.745000e-10,2.011639e-03,7.911488e-01,8.219973e-02,8.379671e-02,2.011751e-03,8.220443e-02,8.380150e-02
1.750000e-10,2.011636e-03,7.911486e-01,8.219994e-02,8.379691e-02,2.011744e-03,8.220446e-02,8.380152e-02
1.755000e-10,2.011635e-03,7.911484e-01,8.220014e-02,8.379711e-02,2.011737e-03,8.220448e-02,8.380153e-02
1.760000e-10,2.011641e-03,7.911482e-01,8.220033e-02,8.379730e-02,2.011738e-03,8.220450e-02,8.380155e-02
1.765000e-10,2.011652e-03,7.911480e-01,8.220050e-02,8.379749e-02,2.011745e-03,8.220451e-02,8.380157e-02
1.770000e-10,2.011660e-03,7.911478e-01,8.220067e-02,8.379766e-02,2.011751e-03,8.220453e-02,8.380159e-02
1.775000e-10,2.011663e-03,7.911476e-01,8.220084e-02,8.379783e-02,2.011751e-03,8.220454e-02,8.380161e-02
1.780000e-10,2.011660e-03,7.911475e-01,8.220100e-02,8.379799e-02,2.011745e-03,8.220456e-02,8.380162e-02
1.785000e-10,2.011660e-03,7.911473e-01,8.220116e-02,8.379815e-02,2.011740e-03,8.220458e-02,8.380163e-02
1.790000e-10,2.011666e-03,7.911471e-01,8.220131e-02,8.379830e-02,2.011742e-03,8.220459e-02,8.380164e-02
1.795000e-10,2.011674e-03,7.911470e-01,8.220145e-02,8.379845e-02,2.011748e-03,8.220460e-02,8.380166e-02
1.800000e-10,2.011680e-03,7.911468e-01,8.220158e-02,8.379859e-02,2.011752e-03,8.220461e-02,8.380168e-02
1.805000e-10,2.011681e-03,7.911467e-01,8.220171e-02,8.379872e-02,2.011751e-03,8.220463e-02,8.380169e-02
1.810000e-10,2.011680e-03,7.911466e-01,8.220184e-02,8.379885e-02,2.011746e-03,8.220464e-02,8.380170e-02
1.815000e-10,2.011680e-03,7.911464e-01,8.220196e-02,8.379897e-02,2.011743e-03,8.220465e-02,8.380171e-02
1.820000e-10,2.011685e-03,7.911463e-01,8.220208e-02,8.379909e-02,2.011745e-03,8.220466e-02,8.380172e-02
1.825000e-10,2.011692e-03,7.911462e-01,8.220219e-02,8.379920e-02,2.011750e-03,8.220467e-02,8.380173e-02
1.830000e-10,2.011696e-03,7.911461e-01,8.220229e-02,8.379931e-02,2.011753e-03,8.220468e-02,8.380174e-02
1.835000e-10,2.011696e-03,7.911460e-01,8.220240e-02,8.379942e-02,2.011751e-03,8.220469e-02,8.380175e-02
1.840000e-10,2.011695e-03,7.911458e-01,8.220250e-02,8.379952e-02,2.011748e-03,8.220470e-02,8.380176e-02
1.845000e-10,2.011696e-03,7.911457e-01,8.220260e-02,8.379961e-02,2.011746e-03,8.220471e-02,8.380177e-02
1.850000e-10,2.011701e-03,7.911456e-01,8.220269e-02,8.379971e-02,2.011748e-03,8.220472e-02,8.380178e-02
1.855000e-10,2.011705e-03,7.911455e-01,8.220277e-02,8.379980e-02,2.011751e-03,8.220473e-02,8.380179e-02
1.860000e-10,2.011708e-03,7.911455e-01,8.220286e-02,8.379988e-02,2.011753e-03,8.220473e-02,8.380180e-02
1.865000e-10,2.011708e-03,7.911454e-01,8.220294e-02,8.379997e-02,2.011752e-03,8.220474e-02,8.380181e-02
1.870000e-10,2.011708e-03,7.911453e-01,8.220302e-02,8.380005e-02,2.011749e-03,8.220475e-02,8.380181e-02
1.875000e-10,2.011709e-03,7.911452e-01,8.220309e-02,8.380012e-02,2.011748e-03,8.220476e-02,8.380182e-02
1.880000e-10,2.011712e-03,7.911451e-01,8.220316e-02,8.380020e-02,2.011750e-03,8.220477e-02,8.380183e-02
1.885000e-10,2.011716e-03,7.911451e-01,8.220323e-02,8.380027e-02,2.011752e-03,8.220477e-02,8.380183e-02
1.890000e-10,2.011718e-03,7.911450e-01,8.220330e-02,8.380033e-02,2.011753e-03,8.220478e-02,8.380184e-02
1.895000e-10,2.011718e-03,7.911449e-01,8.220336e-02,8.380040e-02,2.011752e-03,8.220478e-02,8.380185e-02
1.900000e-10,2.011718e-03,7.911448e-01,8.220343e-02,8.380046e-02,2.011750e-03,8.220479e-02,8.380185e-02
1.905000e-10,2.011719e-03,7.911448e-01,8.220349e-02,8.380052e-02,2.011750e-03,8.220480e-02,8.380186e-02
1.910000e-10,2.011722e-03,7.911447e-01,8.220354e-02,8.380058e-02,2.011751e-03,8.220480e-02,8.380186e-02
1.915000e-10,2.011724e-03,7.911447e-01,8.220359e-02,8.380064e-02,2.011753e-03,8.220481e-02,8.380187e-02
1.920000e-10,2.011726e-03,7.911446e-01,8.220365e-02,8.380069e-02,2.011753e-03,8.220481e-02,8.380188e-02
1.925000e-10,2.011725e-03,7.911445e-01,8.220370e-02,8.380074e-02,2.011752e-03,8.220482e-02,8.380188e-02
1.930000e-10,2.011725e-03,7.911445e-01,8.220375e-02,8.380079e-02,2.011751e-03,8.220482e-02,8.380188e-02
1.935000e-10,2.011727e-03,7.911444e-01,8.220379e-02,8.380084e-02,2.011751e-03,8.220483e-02,8.380189e-02
1.940000e-10,2.011729e-03,7.911444e-01,8.220384e-02,8.380088e-02,2.011752e-03,8.220483e-02,8.380189e-02
1.945000e-10,2.011731e-03,7.911444e-01,8.220388e-02,8.380093e-02,2.011753e-03,8.220483e-02,8.380190e-02
1.950000e-10,2.011732e-03,7.911443e-01,8.220392e-02,8.380097e-02,2.011754e-03,8.220484e-02,8.380190e-02
1.955000e-10,2.011732e-03,7.911443e-01,8.220396e-02,8.380101e-02,2.011752e-03,8.220484e-02,8.380190e-02
1.960000e-10,2.011732e-03,7.911442e-01,8.220400e-02,8.380105e-02,2.011752e-03,8.220485e-02,8.380191e-02
1.965000e-10,2.011733e-03,7.911442e-01,8.220404e-02,8.380108e-02,2.011752e-03,8.220485e-02,8.380191e-02
1.970000e-10,2.011735e-03,7.911441e-01,8.220407e-02,8.380112e-02,2.011753e-03,8.220485e-02,8.380192e-02
1.975000e-10,2.011736e-03,7.911441e-01,8.220410e-02,8.380115e-02,2.011754e-03,8.220485e-02,8.380192e-02
1.980000e-10,2.011736e-03,7.911441e-01,8.220414e-02,8.380119e-02,2.011754e-03,8.220486e-02,8.380192e-02
1.985000e-10,2.011736e-03,7.911440e-01,8.220417e-02,8.380122e-02,2.011753e-03,8.220486e-02,8.380192e-02
1.990000e-10,2.011737e-03,7.911440e-01,8.220420e-02,8.380125e-02,2.011752e-03,8.220486e-02,8.380193e-02
1.995000e-10,2.011738e-03,7.911440e-01,8.220423e-02,8.380128e-02,2.011752e-03,8.220487e-02,8.380193e-02
2.000000e-10,2.011739e-03,7.911439e-01,8.220425e-02,8.380131e-02,2.011753e-03,8.220487e-02,8.380193e-02
2.005000e-10,2.011740e-03,7.911440e-01,8.220428e-02,8.380133e-02,2.011754e-03,8.220487e-02,8.380194e-02
2.010000e-10,2.011741e-03,7.911465e-01,8.220435e-02,8.380140e-02,2.011754e-03,8.220487e-02,8.380194e-02
2.015000e-10,2.011759e-03,7.911727e-01,8.220490e-02,8.380196e-02,2.011753e-03,8.220488e-02,8.380195e-02
2.020000e-10,2.011887e-03,7.913156e-01,8.220861e-02,8.380572e-02,2.011754e-03,8.220493e-02,8.380199e-02
2.025000e-10,2.012471e-03,7.918183e-01,8.222492e-02,8.382233e-02,2.011763e-03,8.220518e-02,8.380224e-02
2.030000e-10,2.014335e-03,7.930857e-01,8.227590e-02,8.387438e-02,2.011800e-03,8.220617e-02,8.380326e-02
2.035000e-10,2.018761e-03,7.955368e-01,8.239617e-02,8.399750e-02,2.011910e-03,8.220920e-02,8.380635e-02
2.040000e-10,2.026895e-03,7.994041e-01,8.262101e-02,8.422809e-02,2.012175e-03,8.221644e-02,8.381376e-02
2.045000e-10,2.038940e-03,8.047860e-01,8.297098e-02,8.458714e-02,2.012687e-03,8.223066e-02,8.382834e-02
2.050000e-10,2.054279e-03,8.120818e-01,8.345569e-02,8.508371e-02,2.013511e-03,8.225438e-02,8.385265e-02
2.055000e-10,2.073328e-03,8.224868e-01,8.410831e-02,8.575060e-02,2.014663e-03,8.228951e-02,8.388865e-02
2.060000e-10,2.099989e-03,8.382391e-01,8.503071e-02,8.669181e-02,2.016168e-03,8.233853e-02,8.393881e-02
2.065000e-10,2.142658e-03,8.629395e-01,8.642502e-02,8.811555e-02,2.018204e-03,8.240720e-02,8.400896e-02
2.070000e-10,2.213657e-03,9.022197e-01,8.862122e-02,9.036124e-02,2.021243e-03,8.250786e-02,8.411175e-02
2.075000e-10,2.329371e-03,9.651133e-01,9.213029e-02,9.395197e-02,2.026121e-03,8.266268e-02,8.426997e-02
2.080000e-10,2.514834e-03,1.067802e+00,9.778260e-02,9.973522e-02,2.034085e-03,8.290784e-02,8.452072e-02
2.085000e-10,2.815361e-03,1.238247e+00,1.070122e-01,1.091751e-01,2.047005e-03,8.330200e-02,8.492396e-02
2.090000e-10,3.313592e-03,1.527979e+00,1.223033e-01,1.248122e-01,2.067986e-03,8.394331e-02,8.557997e-02
2.095000e-10,4.170032e-03,2.055788e+00,1.484388e-01,1.515342e-01,2.102634e-03,8.500364e-02,8.666437e-02
2.100000e-10,5.705735e-03,3.033637e+00,1.948358e-01,1.989723e-01,2.161738e-03,8.680470e-02,8.850596e-02
2.105000e-10,8.452106e-03,4.723270e+00,2.770922e-01,2.831230e-01,2.265813e-03,8.994635e-02,9.171840e-02
2.110000e-10,1.288316e-02,6.625732e+00,4.101255e-01,4.194515e-01,2.448662e-03,9.540975e-02,9.730752e-02
2.115000e-10,1.751159e-02,7.305050e+00,5.586611e-01,5.724703e-01,2.738265e-03,1.040310e-01,1.061404e-01
2.120000e-10,1.821598e-02,6.989259e+00,6.354042e-01,6.517037e-01,3.086048e-03,1.147712e-01,1.171700e-01
2.125000e-10,1.335610e-02,6.605110e+00,6.099372e-01,6.229118e-01,3.325077e-03,1.240304e-01,1.266803e-01
2.130000e-10,7.205125e-03,6.550876e+00,5.364662e-01,5.427570e-01,3.282037e-03,1.280731e-01,1.307559e-01
2.135000e-10,5.760340e-03,6.665985e+00,4.811965e-01,4.845103e-01,2.974463e-03,1.262912e-01,1.287355e-01
