time,"P(B5|X9)","P(B1|X9)","P(B3|X9)","P(B2|X11)","P(B1|X12)"
5.580000e-11,1.383952e+01,-6.586358e+00,7.079960e+00,5.790818e+00,1.791202e+00
5.600000e-11,1.389371e+01,-6.558122e+00,7.107857e+00,6.243840e+00,1.947749e+00
5.620000e-11,1.396408e+01,-6.537911e+00,7.144090e+00,6.632718e+00,2.129807e+00
5.640000e-11,1.405158e+01,-6.527250e+00,7.189849e+00,6.936566e+00,2.341271e+00
5.660000e-11,1.415679e+01,-6.527232e+00,7.246123e+00,7.144121e+00,2.586711e+00
5.680000e-11,1.427990e+01,-6.538555e+00,7.313735e+00,7.253648e+00,2.871583e+00
5.700000e-11,1.442084e+01,-6.561547e+00,7.393410e+00,7.271516e+00,3.202215e+00
5.720000e-11,1.457947e+01,-6.596192e+00,7.485839e+00,7.210519e+00,3.585119e+00
5.740000e-11,1.475583e+01,-6.642168e+00,7.591726e+00,7.088373e+00,4.025056e+00
5.760000e-11,1.495041e+01,-6.698885e+00,7.711808e+00,6.926340e+00,4.521463e+00
5.780000e-11,1.516446e+01,-6.765554e+00,7.846856e+00,6.747646e+00,5.064058e+00
5.800000e-11,1.540013e+01,-6.841278e+00,7.997685e+00,6.575534e+00,5.630402e+00
5.820000e-11,1.566054e+01,-6.925171e+00,8.165208e+00,6.431083e+00,6.188521e+00
5.840000e-11,1.594952e+01,-7.016497e+00,8.350570e+00,6.331180e+00,6.704285e+00
5.860000e-11,1.627096e+01,-7.114815e+00,8.555343e+00,6.287006e+00,7.149396e+00
5.880000e-11,1.662746e+01,-7.220099e+00,8.781776e+00,6.303251e+00,7.506084e+00
5.900000e-11,1.701838e+01,-7.332800e+00,9.033024e+00,6.378080e+00,7.767620e+00
5.920000e-11,1.743754e+01,-7.453804e+00,9.313259e+00,6.503809e+00,7.936088e+00
5.940000e-11,1.787185e+01,-7.584277e+00,9.627492e+00,6.668209e+00,8.019338e+00
5.960000e-11,1.830194e+01,-7.725385e+00,9.980815e+00,6.856278e+00,8.028353e+00
5.980000e-11,1.870535e+01,-7.877964e+00,1.037678e+01,7.052209e+00,7.975489e+00
6.000000e-11,1.906104e+01,-8.042219e+00,1.081478e+01,7.241179e+00,7.873545e+00
6.020000e-11,1.935336e+01,-8.217517e+00,1.128705e+01,7.410673e+00,7.735404e+00
6.040000e-11,1.957417e+01,-8.402318e+00,1.177699e+01,7.551176e+00,7.573939e+00
6.060000e-11,1.972303e+01,-8.594211e+00,1.226058e+01,7.656324e+00,7.401893e+00
6.080000e-11,1.980610e+01,-8.790019e+00,1.271105e+01,7.722673e+00,7.231556e+00
6.100000e-11,1.983445e+01,-8.985901e+00,1.310457e+01,7.749312e+00,7.074198e+00
6.120000e-11,1.982239e+01,-9.177446e+00,1.342440e+01,7.737468e+00,6.939343e+00
6.140000e-11,1.978580e+01,-9.359772e+00,1.366223e+01,7.690203e+00,6.834080e+00
6.160000e-11,1.974068e+01,-9.527682e+00,1.381732e+01,7.612199e+00,6.762567e+00
6.180000e-11,1.970176e+01,-9.675945e+00,1.389453e+01,7.509592e+00,6.725857e+00
6.200000e-11,1.968126e+01,-9.799716e+00,1.390232e+01,7.389779e+00,6.722060e+00
6.220000e-11,1.968778e+01,-9.895068e+00,1.385121e+01,7.261105e+00,6.746796e+00
6.240000e-11,1.972575e+01,-9.959527e+00,1.375286e+01,7.132386e+00,6.793869e+00
6.260000e-11,1.979523e+01,-9.992486e+00,1.361950e+01,7.012274e+00,6.856048e+00
6.280000e-11,1.989235e+01,-9.995378e+00,1.346357e+01,6.908539e+00,6.925865e+00
6.300000e-11,2.001011e+01,-9.971568e+00,1.329741e+01,6.827381e+00,6.996320e+00
6.320000e-11,2.013956e+01,-9.925961e+00,1.313274e+01,6.772902e+00,7.061436e+00
6.340000e-11,2.027104e+01,-9.864418e+00,1.298003e+01,6.746804e+00,7.116619e+00
6.360000e-11,2.039527e+01,-9.793079e+00,1.284792e+01,6.748366e+00,7.158824e+00
6.380000e-11,2.050419e+01,-9.717694e+00,1.274275e+01,6.774680e+00,7.186551e+00
6.400000e-11,2.059153e+01,-9.643041e+00,1.266829e+01,6.821094e+00,7.199714e+00
6.420000e-11,2.065300e+01,-9.572476e+00,1.262584e+01,6.881802e+00,7.199423e+00
6.440000e-11,2.068643e+01,-9.507618e+00,1.261443e+01,6.950490e+00,7.187714e+00
6.460000e-11,2.069162e+01,-9.448185e+00,1.263127e+01,7.020953e+00,7.167253e+00
6.480000e-11,2.067020e+01,-9.391949e+00,1.267227e+01,7.087619e+00,7.141049e+00
6.500000e-11,2.062540e+01,-9.334818e+00,1.273257e+01,7.145934e+00,7.112175e+00
6.520000e-11,2.056178e+01,-9.271022e+00,1.280707e+01,7.192586e+00,7.083513e+00
6.540000e-11,2.048482e+01,-9.193404e+00,1.289085e+01,7.225592e+00,7.057550e+00
6.560000e-11,2.040047e+01,-9.093817e+00,1.297954e+01,7.244253e+00,7.036223e+00
6.580000e-11,2.031461e+01,-8.963624e+00,1.306952e+01,7.249030e+00,7.020821e+00
6.600000e-11,2.023237e+01,-8.794348e+00,1.315807e+01,7.241360e+00,7.011958e+00
6.620000e-11,2.015758e+01,-8.578558e+00,1.324332e+01,7.223432e+00,7.009600e+00
6.640000e-11,2.009225e+01,-8.311143e+00,1.332417e+01,7.197953e+00,7.013149e+00
6.660000e-11,2.003630e+01,-7.991084e+00,1.340021e+01,7.167898e+00,7.021569e+00
6.680000e-11,1.998757e+01,-7.623538e+00,1.347156e+01,7.136273e+00,7.033530e+00
6.700000e-11,1.994220e+01,-7.221438e+00,1.353876e+01,7.105892e+00,7.047563e+00
6.720000e-11,1.989526e+01,-6.805346e+00,1.360271e+01,7.079187e+00,7.062212e+00
6.740000e-11,1.984170e+01,-6.400776e+00,1.366458e+01,7.058056e+00,7.076155e+00
6.760000e-11,1.977728e+01,-6.033713e+00,1.372586e+01,7.043770e+00,7.088306e+00
6.780000e-11,1.969948e+01,-5.726160e+00,1.378827e+01,7.036939e+00,7.097877e+00
6.800000e-11,1.960813e+01,-5.493310e+00,1.385379e+01,7.037539e+00,7.104411e+00
6.820000e-11,1.950576e+01,-5.342740e+00,1.392463e+01,7.044988e+00,7.107778e+00
6.840000e-11,1.939743e+01,-5.275064e+00,1.400309e+01,7.058271e+00,7.108147e+00
6.860000e-11,1.929025e+01,-5.285188e+00,1.409146e+01,7.076088e+00,7.105937e+00
6.880000e-11,1.919252e+01,-5.363570e+00,1.419189e+01,7.097015e+00,7.101752e+00
6.900000e-11,1.911270e+01,-5.497262e+00,1.430621e+01,7.119659e+00,7.096314e+00
6.920000e-11,1.905830e+01,-5.670845e+00,1.443591e+01,7.142788e+00,7.090388e+00
6.940000e-11,1.903494e+01,-5.867480e+00,1.458216e+01,7.165443e+00,7.084715e+00
6.960000e-11,1.904563e+01,-6.070197e+00,1.474592e+01,7.187009e+00,7.079962e+00
6.980000e-11,1.909035e+01,-6.263342e+00,1.492820e+01,7.207252e+00,7.076672e+00
7.000000e-11,1.916610e+01,-6.433897e+00,1.513030e+01,7.226320e+00,7.075244e+00
7.020000e-11,1.926717e+01,-6.572397e+00,1.535408e+01,7.244719e+00,7.075922e+00
7.040000e-11,1.938591e+01,-6.673293e+00,1.560209e+01,7.263256e+00,7.078797e+00
7.060000e-11,1.951358e+01,-6.734786e+00,1.587753e+01,7.282973e+00,7.083830e+00
7.080000e-11,1.964128e+01,-6.758285e+00,1.618385e+01,7.305070e+00,7.090878e+00
7.100000e-11,1.976090e+01,-6.747678e+00,1.652370e+01,7.330828e+00,7.099735e+00
7.120000e-11,1.986567e+01,-6.708538e+00,1.689736e+01,7.361551e+00,7.110161e+00
7.140000e-11,1.995063e+01,-6.647380e+00,1.730058e+01,7.398526e+00,7.121928e+00
7.160000e-11,2.001275e+01,-6.570992e+00,1.772284e+01,7.443013e+00,7.134851e+00
7.180000e-11,2.005086e+01,-6.485877e+00,1.814712e+01,7.496262e+00,7.148817e+00
7.200000e-11,2.006551e+01,-6.397809e+00,1.855203e+01,7.559567e+00,7.163806e+00
7.220000e-11,2.005870e+01,-6.311534e+00,1.891560e+01,7.634328e+00,7.179908e+00
7.240000e-11,2.003362e+01,-6.230608e+00,1.921922e+01,7.722126e+00,7.197328e+00
7.260000e-11,1.999433e+01,-6.157380e+00,1.945026e+01,7.824767e+00,7.216393e+00
7.280000e-11,1.994543e+01,-6.093102e+00,1.960280e+01,7.944280e+00,7.237539e+00
7.300000e-11,1.989173e+01,-6.038128e+00,1.967706e+01,8.082885e+00,7.261307e+00
7.320000e-11,1.983793e+01,-5.992168e+00,1.967828e+01,8.242955e+00,7.288328e+00
7.340000e-11,1.978824e+01,-5.954564e+00,1.961549e+01,8.427016e+00,7.319310e+00
7.360000e-11,1.974609e+01,-5.924535e+00,1.950054e+01,8.637849e+00,7.355029e+00
7.380000e-11,1.971394e+01,-5.901384e+00,1.934727e+01,8.878655e+00,7.396338e+00
7.400000e-11,1.969310e+01,-5.884630e+00,1.917064e+01,9.153216e+00,7.444179e+00
7.420000e-11,1.968375e+01,-5.874069e+00,1.898569e+01,9.465844e+00,7.499621e+00
7.440000e-11,1.968499e+01,-5.869768e+00,1.880642e+01,9.820818e+00,7.563908e+00
7.460000e-11,1.969507e+01,-5.871983e+00,1.864471e+01,1.022092e+01,7.638521e+00
7.480000e-11,1.971162e+01,-5.881053e+00,1.850954e+01,1.066483e+01,7.725237e+00
7.500000e-11,1.973193e+01,-5.897247e+00,1.840659e+01,1.114390e+01,7.826165e+00
7.520000e-11,1.975327e+01,-5.920625e+00,1.833830e+01,1.164000e+01,7.943749e+00
7.540000e-11,1.977315e+01,-5.950905e+00,1.830418e+01,1.212660e+01,8.080745e+00
7.560000e-11,1.978950e+01,-5.987375e+00,1.830134e+01,1.257358e+01,8.240206e+00
7.580000e-11,1.980087e+01,-6.028852e+00,1.832506e+01,1.295352e+01,8.425524e+00
7.600000e-11,1.980644e+01,-6.073697e+00,1.836945e+01,1.324662e+01,8.640577e+00
7.620000e-11,1.980607e+01,-6.119898e+00,1.842799e+01,1.344282e+01,8.889952e+00
7.640000e-11,1.980023e+01,-6.165192e+00,1.849411e+01,1.354144e+01,9.179152e+00
7.660000e-11,1.978989e+01,-6.207242e+00,1.856166e+01,1.354969e+01,9.514542e+00
7.680000e-11,1.977637e+01,-6.243819e+00,1.862534e+01,1.348101e+01,9.902578e+00
7.700000e-11,1.976122e+01,-6.272994e+00,1.868096e+01,1.335358e+01,1.034774e+01
7.720000e-11,1.974598e+01,-6.293294e+00,1.872565e+01,1.318895e+01,1.084881e+01
7.740000e-11,1.973211e+01,-6.303835e+00,1.875784e+01,1.301040e+01,1.139454e+01
7.760000e-11,1.972077e+01,-6.304389e+00,1.877725e+01,1.284098e+01,1.196151e+01
7.780000e-11,1.971283e+01,-6.295399e+00,1.878465e+01,1.270134e+01,1.251727e+01
7.800000e-11,1.970873e+01,-6.277935e+00,1.878167e+01,1.260773e+01,1.302793e+01
7.820000e-11,1.970855e+01,-6.253595e+00,1.877050e+01,1.257059e+01,1.346599e+01
7.840000e-11,1.971199e+01,-6.224365e+00,1.875361e+01,1.259385e+01,1.381467e+01
7.860000e-11,1.971851e+01,-6.192447e+00,1.873354e+01,1.267495e+01,1.406811e+01
7.880000e-11,1.972738e+01,-6.160079e+00,1.871259e+01,1.280564e+01,1.422903e+01
7.900000e-11,1.973779e+01,-6.129362e+00,1.869276e+01,1.297330e+01,1.430564e+01
7.920000e-11,1.974898e+01,-6.102109e+00,1.867556e+01,1.316276e+01,1.430908e+01
7.940000e-11,1.976028e+01,-6.079733e+00,1.866199e+01,1.335828e+01,1.425179e+01
7.960000e-11,1.977121e+01,-6.063175e+00,1.865258e+01,1.354527e+01,1.414655e+01
7.980000e-11,1.978150e+01,-6.052885e+00,1.864736e+01,1.371155e+01,1.400624e+01
8.000000e-11,1.979109e+01,-6.048839e+00,1.864601e+01,1.384798e+01,1.384370e+01
8.020000e-11,1.980012e+01,-6.050603e+00,1.864793e+01,1.394854e+01,1.367161e+01
8.040000e-11,1.980891e+01,-6.057420e+00,1.865237e+01,1.401012e+01,1.350218e+01
8.060000e-11,1.981788e+01,-6.068313e+00,1.865850e+01,1.403203e+01,1.334652e+01
8.080000e-11,1.982752e+01,-6.082198e+00,1.866555e+01,1.401574e+01,1.321396e+01
8.100000e-11,1.983834e+01,-6.097993e+00,1.867283e+01,1.396449e+01,1.311133e+01
8.120000e-11,1.985084e+01,-6.114706e+00,1.867984e+01,1.388312e+01,1.304254e+01
8.140000e-11,1.986544e+01,-6.131511e+00,1.868623e+01,1.377792e+01,1.300840e+01
8.160000e-11,1.988254e+01,-6.147796e+00,1.869186e+01,1.365642e+01,1.300679e+01
8.180000e-11,1.990246e+01,-6.163177e+00,1.869674e+01,1.352704e+01,1.303319e+01
8.200000e-11,1.992552e+01,-6.177499e+00,1.870103e+01,1.339862e+01,1.308132e+01
8.220000e-11,1.995204e+01,-6.190808e+00,1.870498e+01,1.327975e+01,1.314392e+01
8.240000e-11,1.998238e+01,-6.203310e+00,1.870888e+01,1.317807e+01,1.321358e+01
8.260000e-11,2.001699e+01,-6.215324e+00,1.871307e+01,1.309956e+01,1.328339e+01
8.280000e-11,2.005645e+01,-6.227237e+00,1.871783e+01,1.304809e+01,1.334749e+01
8.300000e-11,2.010154e+01,-6.239461e+00,1.872344e+01,1.302506e+01,1.340144e+01
8.320000e-11,2.015327e+01,-6.252402e+00,1.873011e+01,1.302950e+01,1.344232e+01
8.340000e-11,2.021291e+01,-6.266453e+00,1.873798e+01,1.305827e+01,1.346876e+01
8.360000e-11,2.028211e+01,-6.281990e+00,1.874717e+01,1.310654e+01,1.348078e+01
8.380000e-11,2.036283e+01,-6.299384e+00,1.875774e+01,1.316842e+01,1.347957e+01
8.400000e-11,2.045739e+01,-6.319028e+00,1.876975e+01,1.323754e+01,1.346722e+01
8.420000e-11,2.056843e+01,-6.341354e+00,1.878325e+01,1.330773e+01,1.344641e+01
8.440000e-11,2.069877e+01,-6.366852e+00,1.879834e+01,1.337348e+01,1.342014e+01
8.460000e-11,2.085142e+01,-6.396077e+00,1.881515e+01,1.343034e+01,1.339146e+01
8.480000e-11,2.102953e+01,-6.429658e+00,1.883387e+01,1.347511e+01,1.336320e+01
8.500000e-11,2.123653e+01,-6.468294e+00,1.885474e+01,1.350592e+01,1.333778e+01
8.520000e-11,2.147631e+01,-6.512761e+00,1.887804e+01,1.352218e+01,1.331707e+01
8.540000e-11,2.175344e+01,-6.563923e+00,1.890407e+01,1.352442e+01,1.330227e+01
8.560000e-11,2.207307e+01,-6.622750e+00,1.893316e+01,1.351415e+01,1.329392e+01
8.580000e-11,2.244030e+01,-6.690340e+00,1.896563e+01,1.349361e+01,1.329193e+01
8.600000e-11,2.285848e+01,-6.767914e+00,1.900176e+01,1.346553e+01,1.329566e+01
8.620000e-11,2.332615e+01,-6.856732e+00,1.904183e+01,1.343288e+01,1.330402e+01
8.640000e-11,2.383343e+01,-6.957899e+00,1.908609e+01,1.339868e+01,1.331568e+01
8.660000e-11,2.436000e+01,-7.072000e+00,1.913481e+01,1.336569e+01,1.332917e+01
8.680000e-11,2.487713e+01,-7.198614e+00,1.918828e+01,1.333632e+01,1.334303e+01
8.700000e-11,2.535384e+01,-7.335810e+00,1.924687e+01,1.331238e+01,1.335598e+01
8.720000e-11,2.576406e+01,-7.479780e+00,1.931106e+01,1.329508e+01,1.336695e+01
8.740000e-11,2.609139e+01,-7.624703e+00,1.938148e+01,1.328494e+01,1.337519e+01
8.760000e-11,2.633039e+01,-7.762894e+00,1.945896e+01,1.328184e+01,1.338028e+01
8.780000e-11,2.648499e+01,-7.885218e+00,1.954449e+01,1.328509e+01,1.338211e+01
8.800000e-11,2.656582e+01,-7.981719e+00,1.963921e+01,1.329356e+01,1.338088e+01
8.820000e-11,2.658715e+01,-8.042435e+00,1.974425e+01,1.330584e+01,1.337703e+01
8.840000e-11,2.656447e+01,-8.058321e+00,1.986060e+01,1.332037e+01,1.337116e+01
8.860000e-11,2.651241e+01,-8.022240e+00,1.998898e+01,1.333561e+01,1.336398e+01
8.880000e-11,2.644341e+01,-7.929971e+00,2.012968e+01,1.335017e+01,1.335625e+01
8.900000e-11,2.636683e+01,-7.781207e+00,2.028255e+01,1.336291e+01,1.334868e+01
8.920000e-11,2.628859e+01,-7.580448e+00,2.044703e+01,1.337300e+01,1.334188e+01
8.940000e-11,2.621137e+01,-7.337567e+00,2.062233e+01,1.337996e+01,1.333634e+01
8.960000e-11,2.613513e+01,-7.067642e+00,2.080768e+01,1.338364e+01,1.333239e+01
8.980000e-11,2.605810e+01,-6.789690e+00,2.100259e+01,1.338422e+01,1.333019e+01
9.000000e-11,2.597791e+01,-6.524280e+00,2.120715e+01,1.338212e+01,1.332973e+01
9.020000e-11,2.589276e+01,-6.290566e+00,2.142231e+01,1.337795e+01,1.333086e+01
9.040000e-11,2.580236e+01,-6.103558e+00,2.165001e+01,1.337244e+01,1.333332e+01
9.060000e-11,2.570861e+01,-5.972306e+00,2.189331e+01,1.336635e+01,1.333677e+01
9.080000e-11,2.561568e+01,-5.899225e+00,2.215621e+01,1.336040e+01,1.334083e+01
9.100000e-11,2.552973e+01,-5.880436e+00,2.244330e+01,1.335523e+01,1.334512e+01
9.120000e-11,2.545810e+01,-5.906850e+00,2.275883e+01,1.335133e+01,1.334928e+01
9.140000e-11,2.540828e+01,-5.965722e+00,2.310539e+01,1.334904e+01,1.335301e+01
9.160000e-11,2.538676e+01,-6.042465e+00,2.348192e+01,1.334852e+01,1.335611e+01
9.180000e-11,2.539798e+01,-6.122510e+00,2.388190e+01,1.334976e+01,1.335842e+01
9.200000e-11,2.544355e+01,-6.192992e+00,2.429243e+01,1.335261e+01,1.335989e+01
9.220000e-11,2.552192e+01,-6.244072e+00,2.469522e+01,1.335681e+01,1.336055e+01
9.240000e-11,2.562845e+01,-6.269742e+00,2.506961e+01,1.336205e+01,1.336050e+01
9.260000e-11,2.575595e+01,-6.268091e+00,2.539629e+01,1.336795e+01,1.335987e+01
9.280000e-11,2.589558e+01,-6.241046e+00,2.566043e+01,1.337418e+01,1.335886e+01
9.300000e-11,2.603784e+01,-6.193703e+00,2.585310e+01,1.338045e+01,1.335764e+01
9.320000e-11,2.617358e+01,-6.133380e+00,2.597134e+01,1.338655e+01,1.335641e+01
9.340000e-11,2.629476e+01,-6.068514e+00,2.601732e+01,1.339235e+01,1.335536e+01
9.360000e-11,2.639501e+01,-6.007577e+00,2.599718e+01,1.339784e+01,1.335462e+01
9.380000e-11,2.646984e+01,-5.958102e+00,2.592015e+01,1.340312e+01,1.335432e+01
9.400000e-11,2.651670e+01,-5.925928e+00,2.579779e+01,1.340837e+01,1.335452e+01
9.420000e-11,2.653489e+01,-5.914703e+00,2.564335e+01,1.341386e+01,1.335527e+01
9.440000e-11,2.652541e+01,-5.925652e+00,2.547105e+01,1.341993e+01,1.335658e+01
9.460000e-11,2.649078e+01,-5.957593e+00,2.529515e+01,1.342695e+01,1.335844e+01
9.480000e-11,2.643484e+01,-6.007180e+00,2.512895e+01,1.343533e+01,1.336081e+01
9.500000e-11,2.636251e+01,-6.069335e+00,2.498378e+01,1.344547e+01,1.336365e+01
9.520000e-11,2.627952e+01,-6.137841e+00,2.486831e+01,1.345779e+01,1.336693e+01
9.540000e-11,2.619204e+01,-6.206015e+00,2.478814e+01,1.347269e+01,1.337062e+01
9.560000e-11,2.610621e+01,-6.267414e+00,2.474579e+01,1.349055e+01,1.337472e+01
9.580000e-11,2.602771e+01,-6.316475e+00,2.474087e+01,1.351178e+01,1.337925e+01
9.600000e-11,2.596125e+01,-6.349032e+00,2.477051e+01,1.353675e+01,1.338425e+01
9.620000e-11,2.591022e+01,-6.362655e+00,2.482977e+01,1.356585e+01,1.338980e+01
9.640000e-11,2.587646e+01,-6.356789e+00,2.491224e+01,1.359950e+01,1.339600e+01
9.660000e-11,2.586016e+01,-6.332705e+00,2.501056e+01,1.363814e+01,1.340298e+01
9.680000e-11,2.586002e+01,-6.293261e+00,2.511707e+01,1.368227e+01,1.341089e+01
9.700000e-11,2.587350e+01,-6.242531e+00,2.522440e+01,1.373248e+01,1.341991e+01
9.720000e-11,2.589722e+01,-6.185330e+00,2.532601e+01,1.378953e+01,1.343023e+01
9.740000e-11,2.592738e+01,-6.126701e+00,2.541663e+01,1.385437e+01,1.344208e+01
9.760000e-11,2.596019e+01,-6.071415e+00,2.549251e+01,1.392822e+01,1.345570e+01
9.780000e-11,2.599225e+01,-6.023551e+00,2.555153e+01,1.401265e+01,1.347137e+01
9.800000e-11,2.602082e+01,-5.986174e+00,2.559317e+01,1.410956e+01,1.348938e+01
9.820000e-11,2.604400e+01,-5.961156e+00,2.561838e+01,1.422121e+01,1.351010e+01
9.840000e-11,2.606078e+01,-5.949120e+00,2.562929e+01,1.435015e+01,1.353392e+01
9.860000e-11,2.607099e+01,-5.949513e+00,2.562902e+01,1.449909e+01,1.356129e+01
9.880000e-11,2.607524e+01,-5.960771e+00,2.562134e+01,1.467093e+01,1.359272e+01
9.900000e-11,2.607466e+01,-5.980561e+00,2.561037e+01,1.486868e+01,1.362879e+01
9.920000e-11,2.607077e+01,-6.006063e+00,2.560035e+01,1.509568e+01,1.367017e+01
9.940000e-11,2.606525e+01,-6.034274e+00,2.559529e+01,1.535571e+01,1.371763e+01
9.960000e-11,2.605971e+01,-6.062292e+00,2.559878e+01,1.565306e+01,1.377208e+01
9.980000e-11,2.605554e+01,-6.087565e+00,2.561374e+01,1.599215e+01,1.383466e+01
1.000000e-10,2.605378e+01,-6.108084e+00,2.564226e+01,1.637646e+01,1.390673e+01
1.002000e-10,2.605505e+01,-6.122499e+00,2.568544e+01,1.680624e+01,1.398999e+01
1.004000e-10,2.605953e+01,-6.130161e+00,2.574329e+01,1.727540e+01,1.408648e+01
1.006000e-10,2.606700e+01,-6.131094e+00,2.581477e+01,1.776877e+01,1.419860e+01
1.008000e-10,2.607687e+01,-6.125900e+00,2.589778e+01,1.826197e+01,1.432910e+01
1.010000e-10,2.608835e+01,-6.115623e+00,2.598939e+01,1.872516e+01,1.448102e+01
1.012000e-10,2.610051e+01,-6.101589e+00,2.608600e+01,1.912931e+01,1.465775e+01
1.014000e-10,2.611244e+01,-6.085234e+00,2.618363e+01,1.945175e+01,1.486306e+01
1.016000e-10,2.612331e+01,-6.067954e+00,2.627819e+01,1.967920e+01,1.510139e+01
1.018000e-10,2.613247e+01,-6.050974e+00,2.636576e+01,1.980813e+01,1.537800e+01
1.020000e-10,2.613951e+01,-6.035259e+00,2.644277e+01,1.984343e+01,1.569909e+01
1.022000e-10,2.614427e+01,-6.021467e+00,2.650614e+01,1.979675e+01,1.607123e+01
1.024000e-10,2.614681e+01,-6.009937e+00,2.655344e+01,1.968496e+01,1.649977e+01
1.026000e-10,2.614742e+01,-6.000718e+00,2.658293e+01,1.952877e+01,1.698555e+01
1.028000e-10,2.614652e+01,-5.993625e+00,2.659363e+01,1.935120e+01,1.752050e+01
1.030000e-10,2.614463e+01,-5.988311e+00,2.658532e+01,1.917569e+01,1.808457e+01
1.032000e-10,2.614230e+01,-5.984346e+00,2.655861e+01,1.902397e+01,1.864718e+01
1.034000e-10,2.614003e+01,-5.981295e+00,2.651492e+01,1.891394e+01,1.917393e+01
1.036000e-10,2.613826e+01,-5.978787e+00,2.645649e+01,1.885802e+01,1.963485e+01
1.038000e-10,2.613727e+01,-5.976557e+00,2.638633e+01,1.886223e+01,2.000994e+01
1.040000e-10,2.613720e+01,-5.974483e+00,2.630813e+01,1.892601e+01,2.029040e+01
1.042000e-10,2.613804e+01,-5.972589e+00,2.622607e+01,1.904273e+01,2.047682e+01
1.044000e-10,2.613963e+01,-5.971032e+00,2.614462e+01,1.920091e+01,2.057616e+01
1.046000e-10,2.614172e+01,-5.970073e+00,2.606824e+01,1.938593e+01,2.059895e+01
1.048000e-10,2.614394e+01,-5.970033e+00,2.600102e+01,1.958194e+01,2.055737e+01
1.050000e-10,2.614592e+01,-5.971247e+00,2.594639e+01,1.977379e+01,2.046419e+01
1.052000e-10,2.614727e+01,-5.974009e+00,2.590685e+01,1.994839e+01,2.033227e+01
1.054000e-10,2.614767e+01,-5.978533e+00,2.588375e+01,2.009560e+01,2.017450e+01
1.056000e-10,2.614685e+01,-5.984915e+00,2.587727e+01,2.020843e+01,2.000364e+01
1.058000e-10,2.614467e+01,-5.993108e+00,2.588640e+01,2.028286e+01,1.983212e+01
1.060000e-10,2.614108e+01,-6.002918e+00,2.590915e+01,2.031750e+01,1.967145e+01
1.062000e-10,2.613617e+01,-6.014004e+00,2.594275e+01,2.031317e+01,1.953155e+01
1.064000e-10,2.613013e+01,-6.025905e+00,2.598393e+01,2.027256e+01,1.942004e+01
1.066000e-10,2.612324e+01,-6.038071e+00,2.602926e+01,2.020004e+01,1.934166e+01
1.068000e-10,2.611585e+01,-6.049901e+00,2.607536e+01,2.010145e+01,1.929809e+01
1.070000e-10,2.610835e+01,-6.060792e+00,2.611920e+01,1.998394e+01,1.928799e+01
1.072000e-10,2.610113e+01,-6.070184e+00,2.615824e+01,1.985571e+01,1.930743e+01
1.074000e-10,2.609457e+01,-6.077600e+00,2.619054e+01,1.972552e+01,1.935051e+01
1.076000e-10,2.608897e+01,-6.082684e+00,2.621482e+01,1.960216e+01,1.941015e+01
1.078000e-10,2.608459e+01,-6.085224e+00,2.623046e+01,1.949365e+01,1.947887e+01
1.080000e-10,2.608157e+01,-6.085163e+00,2.623744e+01,1.940660e+01,1.954952e+01
1.082000e-10,2.607998e+01,-6.082603e+00,2.623627e+01,1.934562e+01,1.961590e+01
1.084000e-10,2.607980e+01,-6.077788e+00,2.622791e+01,1.931293e+01,1.967311e+01
1.086000e-10,2.608091e+01,-6.071084e+00,2.621366e+01,1.930832e+01,1.971781e+01
1.088000e-10,2.608314e+01,-6.062950e+00,2.619504e+01,1.932931e+01,1.974819e+01
1.090000e-10,2.608626e+01,-6.053901e+00,2.617366e+01,1.937155e+01,1.976392e+01
1.092000e-10,2.609002e+01,-6.044470e+00,2.615115e+01,1.942943e+01,1.976588e+01
1.094000e-10,2.609417e+01,-6.035178e+00,2.612905e+01,1.949665e+01,1.975596e+01
1.096000e-10,2.609845e+01,-6.026494e+00,2.610867e+01,1.956693e+01,1.973673e+01
1.098000e-10,2.610265e+01,-6.018816e+00,2.609110e+01,1.963448e+01,1.971117e+01
1.100000e-10,2.610658e+01,-6.012449e+00,2.607710e+01,1.969448e+01,1.968235e+01
1.102000e-10,2.611013e+01,-6.007596e+00,2.606712e+01,1.974333e+01,1.965322e+01
1.104000e-10,2.611318e+01,-6.004356e+00,2.606128e+01,1.977874e+01,1.962637e+01
1.106000e-10,2.611570e+01,-6.002729e+00,2.605942e+01,1.979971e+01,1.960385e+01
1.108000e-10,2.611769e+01,-6.002626e+00,2.606113e+01,1.980644e+01,1.958708e+01
1.110000e-10,2.611916e+01,-6.003888e+00,2.606582e+01,1.980017e+01,1.957679e+01
1.112000e-10,2.612017e+01,-6.006297e+00,2.607278e+01,1.978293e+01,1.957307e+01
1.114000e-10,2.612076e+01,-6.009604e+00,2.608124e+01,1.975730e+01,1.957541e+01
1.116000e-10,2.612101e+01,-6.013542e+00,2.609046e+01,1.972622e+01,1.958282e+01
1.118000e-10,2.612098e+01,-6.017848e+00,2.609976e+01,1.969268e+01,1.959401e+01
1.120000e-10,2.612072e+01,-6.022272e+00,2.610855e+01,1.965954e+01,1.960750e+01
1.122000e-10,2.612027e+01,-6.026594e+00,2.611638e+01,1.962931e+01,1.962180e+01
1.124000e-10,2.611966e+01,-6.030629e+00,2.612293e+01,1.960397e+01,1.963554e+01
