time,"P(B1|X1)","P(B1|X5)","P(B5|X9)","P(B1|X9)","P(B1|X6)","P(B1|X8)","P(B2|X9)","P(B3|X9)","P(B4|X9)","P(B6|X9)","P(B1|X12)"
3.260000e-11,5.974460e+00,7.787702e-01,6.704219e-01,-1.164357e-01,5.784827e-01,7.754443e-01,6.802719e-01,4.776849e-01,3.955607e-01,6.232721e-01,7.807592e-01
3.280000e-11,5.923502e+00,7.790092e-01,6.705894e-01,-1.164835e-01,5.785268e-01,7.758243e-01,6.803981e-01,4.778257e-01,3.957321e-01,6.234243e-01,7.807973e-01
3.300000e-11,5.934257e+00,7.792859e-01,6.707681e-01,-1.165354e-01,5.785807e-01,7.762280e-01,6.805473e-01,4.779656e-01,3.959005e-01,6.235856e-01,7.808531e-01
3.320000e-11,6.005023e+00,7.795889e-01,6.709506e-01,-1.165876e-01,5.786416e-01,7.766347e-01,6.807122e-01,4.780987e-01,3.960568e-01,6.237491e-01,7.809230e-01
3.340000e-11,6.128552e+00,7.799072e-01,6.711301e-01,-1.166366e-01,5.787064e-01,7.770250e-01,6.808852e-01,4.782202e-01,3.961941e-01,6.239081e-01,7.810027e-01
3.360000e-11,6.292938e+00,7.802308e-01,6.713003e-01,-1.166802e-01,5.787718e-01,7.773823e-01,6.810588e-01,4.783265e-01,3.963078e-01,6.240570e-01,7.810884e-01
3.380000e-11,6.483003e+00,7.805509e-01,6.714557e-01,-1.167170e-01,5.788345e-01,7.776929e-01,6.812256e-01,4.784152e-01,3.963953e-01,6.241908e-01,7.811760e-01
3.400000e-11,6.682060e+00,7.808601e-01,6.715915e-01,-1.167465e-01,5.788915e-01,7.779467e-01,6.813791e-01,4.784850e-01,3.964565e-01,6.243055e-01,7.812618e-01
3.420000e-11,6.873793e+00,7.811529e-01,6.717043e-01,-1.167688e-01,5.789401e-01,7.781372e-01,6.815135e-01,4.785357e-01,3.964928e-01,6.243982e-01,7.813426e-01
3.440000e-11,7.043882e+00,7.814253e-01,6.717914e-01,-1.167850e-01,5.789784e-01,7.782616e-01,6.816243e-01,4.785678e-01,3.965072e-01,6.244671e-01,7.814156e-01
3.460000e-11,7.181111e+00,7.816756e-01,6.718517e-01,-1.167960e-01,5.790049e-01,7.783205e-01,6.817082e-01,4.785827e-01,3.965035e-01,6.245116e-01,7.814786e-01
3.480000e-11,7.277908e+00,7.819037e-01,6.718851e-01,-1.168030e-01,5.790193e-01,7.783177e-01,6.817635e-01,4.785821e-01,3.964856e-01,6.245319e-01,7.815301e-01
3.500000e-11,7.330413e+00,7.821114e-01,6.718929e-01,-1.168072e-01,5.790215e-01,7.782594e-01,6.817898e-01,4.785682e-01,3.964577e-01,6.245294e-01,7.815690e-01
3.520000e-11,7.338276e+00,7.823024e-01,6.718774e-01,-1.168095e-01,5.790124e-01,7.781542e-01,6.817880e-01,4.785433e-01,3.964233e-01,6.245064e-01,7.815951e-01
3.540000e-11,7.304323e+00,7.824819e-01,6.718420e-01,-1.168103e-01,5.789934e-01,7.780119e-01,6.817606e-01,4.785099e-01,3.963855e-01,6.244658e-01,7.816086e-01
3.560000e-11,7.234196e+00,7.826567e-01,6.717909e-01,-1.168098e-01,5.789664e-01,7.778431e-01,6.817106e-01,4.784704e-01,3.963464e-01,6.244111e-01,7.816101e-01
3.580000e-11,7.135919e+00,7.828352e-01,6.717285e-01,-1.168080e-01,5.789335e-01,7.776588e-01,6.816423e-01,4.784270e-01,3.963076e-01,6.243460e-01,7.816008e-01
3.600000e-11,7.019355e+00,7.830269e-01,6.716598e-01,-1.168047e-01,5.788970e-01,7.774694e-01,6.815602e-01,4.783817e-01,3.962700e-01,6.242743e-01,7.815822e-01
3.620000e-11,6.895473e+00,7.832423e-01,6.715893e-01,-1.167995e-01,5.788591e-01,7.772845e-01,6.814693e-01,4.783363e-01,3.962340e-01,6.242000e-01,7.815559e-01
3.640000e-11,6.775436e+00,7.834931e-01,6.715216e-01,-1.167923e-01,5.788220e-01,7.771125e-01,6.813745e-01,4.782922e-01,3.961998e-01,6.241265e-01,7.815237e-01
3.660000e-11,6.669599e+00,7.837917e-01,6.714604e-01,-1.167831e-01,5.787875e-01,7.769601e-01,6.812804e-01,4.782508e-01,3.961676e-01,6.240570e-01,7.814875e-01
3.680000e-11,6.586543e+00,7.841515e-01,6.714088e-01,-1.167721e-01,5.787570e-01,7.768326e-01,6.811913e-01,4.782129e-01,3.961376e-01,6.239940e-01,7.814492e-01
3.700000e-11,6.532317e+00,7.845864e-01,6.713693e-01,-1.167599e-01,5.787318e-01,7.767331e-01,6.811107e-01,4.781794e-01,3.961101e-01,6.239397e-01,7.814106e-01
3.720000e-11,6.509963e+00,7.851114e-01,6.713435e-01,-1.167475e-01,5.787124e-01,7.766632e-01,6.810416e-01,4.781507e-01,3.960857e-01,6.238954e-01,7.813732e-01
3.740000e-11,6.519398e+00,7.857419e-01,6.713321e-01,-1.167358e-01,5.786991e-01,7.766227e-01,6.809858e-01,4.781271e-01,3.960652e-01,6.238619e-01,7.813383e-01
3.760000e-11,6.557613e+00,7.864947e-01,6.713355e-01,-1.167260e-01,5.786918e-01,7.766102e-01,6.809447e-01,4.781088e-01,3.960495e-01,6.238395e-01,7.813072e-01
3.780000e-11,6.619168e+00,7.873873e-01,6.713533e-01,-1.167195e-01,5.786900e-01,7.766229e-01,6.809185e-01,4.780958e-01,3.960396e-01,6.238279e-01,7.812807e-01
3.800000e-11,6.696889e+00,7.884387e-01,6.713849e-01,-1.167173e-01,5.786932e-01,7.766571e-01,6.809071e-01,4.780881e-01,3.960362e-01,6.238263e-01,7.812595e-01
3.820000e-11,6.782698e+00,7.896697e-01,6.714295e-01,-1.167203e-01,5.787003e-01,7.767086e-01,6.809093e-01,4.780856e-01,3.960399e-01,6.238338e-01,7.812438e-01
3.840000e-11,6.868448e+00,7.911030e-01,6.714863e-01,-1.167293e-01,5.787107e-01,7.767728e-01,6.809237e-01,4.780879e-01,3.960511e-01,6.238491e-01,7.812338e-01
3.860000e-11,6.946683e+00,7.927638e-01,6.715547e-01,-1.167444e-01,5.787232e-01,7.768451e-01,6.809484e-01,4.780948e-01,3.960696e-01,6.238708e-01,7.812293e-01
3.880000e-11,7.011236e+00,7.946806e-01,6.716343e-01,-1.167657e-01,5.787370e-01,7.769212e-01,6.809812e-01,4.781059e-01,3.960950e-01,6.238974e-01,7.812301e-01
3.900000e-11,7.057629e+00,7.968857e-01,6.717250e-01,-1.167929e-01,5.787513e-01,7.769969e-01,6.810199e-01,4.781207e-01,3.961265e-01,6.239276e-01,7.812355e-01
3.920000e-11,7.083288e+00,7.994160e-01,6.718269e-01,-1.168254e-01,5.787653e-01,7.770688e-01,6.810621e-01,4.781387e-01,3.961632e-01,6.239599e-01,7.812449e-01
3.940000e-11,7.087577e+00,8.023143e-01,6.719408e-01,-1.168626e-01,5.787786e-01,7.771341e-01,6.811058e-01,4.781593e-01,3.962038e-01,6.239931e-01,7.812577e-01
3.960000e-11,7.071691e+00,8.056302e-01,6.720677e-01,-1.169038e-01,5.787907e-01,7.771908e-01,6.811490e-01,4.781818e-01,3.962473e-01,6.240261e-01,7.812729e-01
3.980000e-11,7.038444e+00,8.094214e-01,6.722088e-01,-1.169486e-01,5.788013e-01,7.772373e-01,6.811899e-01,4.782055e-01,3.962925e-01,6.240580e-01,7.812897e-01
4.000000e-11,6.991947e+00,8.137545e-01,6.723660e-01,-1.169964e-01,5.788103e-01,7.772731e-01,6.812272e-01,4.782297e-01,3.963388e-01,6.240879e-01,7.813074e-01
4.020000e-11,6.937215e+00,8.187067e-01,6.725415e-01,-1.170474e-01,5.788176e-01,7.772978e-01,6.812597e-01,4.782537e-01,3.963857e-01,6.241154e-01,7.813252e-01
4.040000e-11,6.879701e+00,8.243663e-01,6.727376e-01,-1.171018e-01,5.788232e-01,7.773121e-01,6.812868e-01,4.782767e-01,3.964331e-01,6.241399e-01,7.813422e-01
4.060000e-11,6.824804e+00,8.308343e-01,6.729574e-01,-1.171604e-01,5.788272e-01,7.773166e-01,6.813079e-01,4.782982e-01,3.964815e-01,6.241613e-01,7.813579e-01
4.080000e-11,6.777387e+00,8.382255e-01,6.732043e-01,-1.172242e-01,5.788297e-01,7.773125e-01,6.813229e-01,4.783175e-01,3.965316e-01,6.241795e-01,7.813718e-01
4.100000e-11,6.741351e+00,8.466703e-01,6.734823e-01,-1.172948e-01,5.788308e-01,7.773012e-01,6.813319e-01,4.783344e-01,3.965846e-01,6.241946e-01,7.813835e-01
4.120000e-11,6.719325e+00,8.563172e-01,6.737960e-01,-1.173740e-01,5.788306e-01,7.772842e-01,6.813352e-01,4.783486e-01,3.966419e-01,6.242069e-01,7.813926e-01
4.140000e-11,6.712485e+00,8.673367e-01,6.741511e-01,-1.174639e-01,5.788292e-01,7.772629e-01,6.813333e-01,4.783599e-01,3.967053e-01,6.242169e-01,7.813990e-01
4.160000e-11,6.720527e+00,8.799253e-01,6.745537e-01,-1.175669e-01,5.788268e-01,7.772387e-01,6.813269e-01,4.783685e-01,3.967767e-01,6.242251e-01,7.814027e-01
4.180000e-11,6.741794e+00,8.943120e-01,6.750113e-01,-1.176855e-01,5.788235e-01,7.772131e-01,6.813167e-01,4.783748e-01,3.968579e-01,6.242323e-01,7.814038e-01
4.200000e-11,6.773515e+00,9.107641e-01,6.755325e-01,-1.178225e-01,5.788194e-01,7.771871e-01,6.813037e-01,4.783790e-01,3.969511e-01,6.242393e-01,7.814025e-01
4.220000e-11,6.812141e+00,9.295931e-01,6.761271e-01,-1.179808e-01,5.788147e-01,7.771619e-01,6.812886e-01,4.783820e-01,3.970585e-01,6.242471e-01,7.813990e-01
4.240000e-11,6.853730e+00,9.511586e-01,6.768066e-01,-1.181636e-01,5.788094e-01,7.771382e-01,6.812723e-01,4.783845e-01,3.971822e-01,6.242568e-01,7.813936e-01
4.260000e-11,6.894332e+00,9.758714e-01,6.775839e-01,-1.183744e-01,5.788038e-01,7.771168e-01,6.812558e-01,4.783872e-01,3.973249e-01,6.242694e-01,7.813869e-01
4.280000e-11,6.930342e+00,1.004195e+00,6.784739e-01,-1.186170e-01,5.787980e-01,7.770981e-01,6.812400e-01,4.783913e-01,3.974890e-01,6.242862e-01,7.813791e-01
4.300000e-11,6.958793e+00,1.036651e+00,6.794937e-01,-1.188955e-01,5.787922e-01,7.770824e-01,6.812255e-01,4.783977e-01,3.976776e-01,6.243081e-01,7.813707e-01
4.320000e-11,6.977563e+00,1.073826e+00,6.806624e-01,-1.192149e-01,5.787867e-01,7.770700e-01,6.812132e-01,4.784075e-01,3.978942e-01,6.243365e-01,7.813622e-01
4.340000e-11,6.985498e+00,1.116394e+00,6.820019e-01,-1.195806e-01,5.787817e-01,7.770609e-01,6.812037e-01,4.784216e-01,3.981426e-01,6.243724e-01,7.813539e-01
4.360000e-11,6.982445e+00,1.165140e+00,6.835372e-01,-1.199990e-01,5.787773e-01,7.770551e-01,6.811976e-01,4.784409e-01,3.984275e-01,6.244171e-01,7.813461e-01
4.380000e-11,6.969210e+00,1.221005e+00,6.852966e-01,-1.204774e-01,5.787738e-01,7.770525e-01,6.811952e-01,4.784666e-01,3.987542e-01,6.244715e-01,7.813392e-01
4.400000e-11,6.947438e+00,1.285127e+00,6.873125e-01,-1.210243e-01,5.787712e-01,7.770528e-01,6.811970e-01,4.784994e-01,3.991290e-01,6.245369e-01,7.813333e-01
4.420000e-11,6.919435e+00,1.358888e+00,6.896219e-01,-1.216496e-01,5.787697e-01,7.770557e-01,6.812030e-01,4.785403e-01,3.995590e-01,6.246145e-01,7.813287e-01
4.440000e-11,6.887940e+00,1.443936e+00,6.922675e-01,-1.223645e-01,5.787694e-01,7.770611e-01,6.812135e-01,4.785901e-01,4.000525e-01,6.247056e-01,7.813254e-01
4.460000e-11,6.855873e+00,1.542166e+00,6.952983e-01,-1.231820e-01,5.787701e-01,7.770684e-01,6.812285e-01,4.786497e-01,4.006189e-01,6.248116e-01,7.813235e-01
4.480000e-11,6.826068e+00,1.655660e+00,6.987705e-01,-1.241174e-01,5.787719e-01,7.770774e-01,6.812478e-01,4.787200e-01,4.012690e-01,6.249341e-01,7.813228e-01
4.500000e-11,6.801024e+00,1.786602e+00,7.027488e-01,-1.251877e-01,5.787746e-01,7.770877e-01,6.812714e-01,4.788019e-01,4.020151e-01,6.250750e-01,7.813233e-01
4.520000e-11,6.782696e+00,1.937209e+00,7.073067e-01,-1.264129e-01,5.787780e-01,7.770987e-01,6.812990e-01,4.788967e-01,4.028713e-01,6.252362e-01,7.813249e-01
4.540000e-11,6.772348e+00,2.109734e+00,7.125279e-01,-1.278155e-01,5.787820e-01,7.771102e-01,6.813305e-01,4.790056e-01,4.038532e-01,6.254205e-01,7.813274e-01
4.560000e-11,6.770467e+00,2.306566e+00,7.185067e-01,-1.294213e-01,5.787862e-01,7.771216e-01,6.813656e-01,4.791300e-01,4.049788e-01,6.256306e-01,7.813305e-01
4.580000e-11,6.776767e+00,2.530417e+00,7.253495e-01,-1.312595e-01,5.787906e-01,7.771327e-01,6.814044e-01,4.792719e-01,4.062683e-01,6.258701e-01,7.813341e-01
4.600000e-11,6.790255e+00,2.784511e+00,7.331760e-01,-1.333634e-01,5.787947e-01,7.771431e-01,6.814467e-01,4.794333e-01,4.077444e-01,6.261430e-01,7.813380e-01
4.620000e-11,6.809366e+00,3.072653e+00,7.421216e-01,-1.357704e-01,5.787985e-01,7.771525e-01,6.814927e-01,4.796167e-01,4.094329e-01,6.264538e-01,7.813420e-01
4.640000e-11,6.832139e+00,3.398937e+00,7.523404e-01,-1.385229e-01,5.788017e-01,7.771606e-01,6.815426e-01,4.798250e-01,4.113626e-01,6.268081e-01,7.813458e-01
4.660000e-11,6.856414e+00,3.766772e+00,7.640097e-01,-1.416691e-01,5.788042e-01,7.771673e-01,6.815969e-01,4.800616e-01,4.135665e-01,6.272120e-01,7.813494e-01
4.680000e-11,6.880038e+00,4.176954e+00,7.773350e-01,-1.452638e-01,5.788059e-01,7.771726e-01,6.816563e-01,4.803304e-01,4.160824e-01,6.276725e-01,7.813526e-01
4.700000e-11,6.901045e+00,4.624870e+00,7.925556e-01,-1.493695e-01,5.788067e-01,7.771764e-01,6.817216e-01,4.806359e-01,4.189532e-01,6.281979e-01,7.813553e-01
4.720000e-11,6.917819e+00,5.097837e+00,8.099498e-01,-1.540580e-01,5.788067e-01,7.771789e-01,6.817938e-01,4.809835e-01,4.222286e-01,6.287973e-01,7.813575e-01
4.740000e-11,6.929200e+00,5.574473e+00,8.298381e-01,-1.594111e-01,5.788060e-01,7.771800e-01,6.818745e-01,4.813792e-01,4.259660e-01,6.294813e-01,7.813591e-01
4.760000e-11,6.934554e+00,6.027473e+00,8.525847e-01,-1.655228e-01,5.788045e-01,7.771802e-01,6.819653e-01,4.818298e-01,4.302309e-01,6.302619e-01,7.813602e-01
4.780000e-11,6.933790e+00,6.429001e+00,8.785989e-01,-1.724998e-01,5.788026e-01,7.771797e-01,6.820680e-01,4.823433e-01,4.350982e-01,6.311530e-01,7.813608e-01
4.800000e-11,6.927336e+00,6.756183e+00,9.083374e-01,-1.804632e-01,5.788003e-01,7.771788e-01,6.821848e-01,4.829288e-01,4.406527e-01,6.321700e-01,7.813608e-01
4.820000e-11,6.916070e+00,6.994526e+00,9.423116e-01,-1.895497e-01,5.787978e-01,7.771778e-01,6.823182e-01,4.835966e-01,4.469904e-01,6.333310e-01,7.813605e-01
4.840000e-11,6.901224e+00,7.138810e+00,9.811017e-01,-1.999140e-01,5.787953e-01,7.771773e-01,6.824710e-01,4.843584e-01,4.542193e-01,6.346559e-01,7.813598e-01
4.860000e-11,6.884259e+00,7.192235e+00,1.025380e+00,-2.117311e-01,5.787929e-01,7.771775e-01,6.826463e-01,4.852277e-01,4.624617e-01,6.361680e-01,7.813589e-01
4.880000e-11,6.866728e+00,7.164893e+00,1.075944e+00,-2.252003e-01,5.787908e-01,7.771789e-01,6.828475e-01,4.862195e-01,4.718570e-01,6.378934e-01,7.813579e-01
4.900000e-11,6.850143e+00,7.072223e+00,1.133752e+00,-2.405505e-01,5.787891e-01,7.771818e-01,6.830784e-01,4.873510e-01,4.825658e-01,6.398619e-01,7.813568e-01
4.920000e-11,6.835842e+00,6.933570e+00,1.199954e+00,-2.580455e-01,5.787878e-01,7.771866e-01,6.833434e-01,4.886420e-01,4.947738e-01,6.421074e-01,7.813557e-01
4.940000e-11,6.824888e+00,6.770665e+00,1.275898e+00,-2.779887e-01,5.787869e-01,7.771935e-01,6.836471e-01,4.901147e-01,5.086946e-01,6.446688e-01,7.813547e-01
4.960000e-11,6.817986e+00,6.605836e+00,1.363092e+00,-3.007238e-01,5.787866e-01,7.772029e-01,6.839949e-01,4.917946e-01,5.245700e-01,6.475902e-01,7.813540e-01
4.980000e-11,6.815451e+00,6.459970e+00,1.463122e+00,-3.266306e-01,5.787867e-01,7.772150e-01,6.843929e-01,4.937102e-01,5.426632e-01,6.509217e-01,7.813534e-01
5.000000e-11,6.817196e+00,6.350517e+00,1.577529e+00,-3.561133e-01,5.787872e-01,7.772300e-01,6.848477e-01,4.958937e-01,5.632486e-01,6.547192e-01,7.813531e-01
5.020000e-11,6.822773e+00,6.289861e+00,1.707706e+00,-3.895848e-01,5.793589e-01,7.772481e-01,6.853669e-01,4.983801e-01,5.865949e-01,6.590442e-01,7.813531e-01
5.040000e-11,6.831430e+00,6.284329e+00,1.854848e+00,-4.274497e-01,5.821109e-01,7.772698e-01,6.859589e-01,5.012074e-01,6.129497e-01,6.639629e-01,7.813535e-01
5.060000e-11,6.842203e+00,6.333902e+00,2.020001e+00,-4.700919e-01,5.898567e-01,7.772955e-01,6.866329e-01,5.044154e-01,6.425270e-01,6.695449e-01,7.813543e-01
5.080000e-11,6.854010e+00,6.432622e+00,2.204208e+00,-5.178717e-01,6.065189e-01,7.773264e-01,6.873992e-01,5.080448e-01,6.755045e-01,6.758619e-01,7.813555e-01
5.100000e-11,6.865758e+00,6.569645e+00,2.408724e+00,-5.711388e-01,6.368693e-01,7.773642e-01,6.882687e-01,5.121365e-01,7.120327e-01,6.829856e-01,7.813570e-01
5.120000e-11,6.876435e+00,6.730795e+00,2.635248e+00,-6.302636e-01,6.856268e-01,7.774121e-01,6.892530e-01,5.167308e-01,7.522607e-01,6.909866e-01,7.813590e-01
5.140000e-11,6.885196e+00,6.900423e+00,2.886085e+00,-6.956894e-01,7.566625e-01,7.774750e-01,6.903644e-01,5.218666e-01,7.963754e-01,6.999344e-01,7.813614e-01
5.160000e-11,6.891421e+00,7.063238e+00,3.164143e+00,-7.680032e-01,8.525735e-01,7.775603e-01,6.916156e-01,5.275825e-01,8.446535e-01,7.098978e-01,7.813643e-01
5.180000e-11,6.894751e+00,7.205831e+00,3.472573e+00,-8.480180e-01,9.746315e-01,7.776786e-01,6.930196e-01,5.339178e-01,8.975150e-01,7.209485e-01,7.813676e-01
5.200000e-11,6.895105e+00,7.317698e+00,3.813909e+00,-9.368505e-01,1.123044e+00,7.778449e-01,6.945898e-01,5.409144e-01,9.555614e-01,7.331643e-01,7.813714e-01
5.220000e-11,6.892666e+00,7.391760e+00,4.188514e+00,-1.035972e+00,1.296879e+00,7.780790e-01,6.963401e-01,5.486196e-01,1.019575e+00,7.466348e-01,7.813757e-01
5.240000e-11,6.887844e+00,7.424496e+00,4.592519e+00,-1.147202e+00,1.494210e+00,7.784066e-01,6.982845e-01,5.570877e-01,1.090449e+00,7.614650e-01,7.813805e-01
5.260000e-11,6.881233e+00,7.415825e+00,5.015928e+00,-1.272619e+00,1.712564e+00,7.788598e-01,7.004380e-01,5.663799e-01,1.169015e+00,7.777747e-01,7.813859e-01
5.280000e-11,6.873541e+00,7.368869e+00,5.442135e+00,-1.414399e+00,1.949508e+00,7.794774e-01,7.028160e-01,5.765602e-01,1.255784e+00,7.956926e-01,7.813920e-01
5.300000e-11,6.865523e+00,7.289629e+00,5.849794e+00,-1.574607e+00,2.203170e+00,7.803048e-01,7.054339e-01,5.876865e-01,1.350604e+00,8.153404e-01,7.813987e-01
5.320000e-11,6.857915e+00,7.186551e+00,6.216715e+00,-1.755035e+00,2.473124e+00,7.813936e-01,7.083070e-01,5.997969e-01,1.452341e+00,8.368088e-01,7.814063e-01
5.340000e-11,6.851367e+00,7.069909e+00,6.524186e+00,-1.957170e+00,2.760950e+00,7.828008e-01,7.114487e-01,6.128912e-01,1.558624e+00,8.601252e-01,7.814147e-01
5.360000e-11,6.846390e+00,6.950980e+00,6.760078e+00,-2.182318e+00,3.070224e+00,7.845870e-01,7.148687e-01,6.269100e-01,1.665744e+00,8.852158e-01,7.814241e-01
5.380000e-11,6.843325e+00,6.841022e+00,6.920044e+00,-2.431896e+00,3.405877e+00,7.868154e-01,7.185706e-01,6.417130e-01,1.768690e+00,9.118650e-01,7.814346e-01
5.400000e-11,6.842317e+00,6.750187e+00,7.007108e+00,-2.707772e+00,3.772855e+00,7.895495e-01,7.225476e-01,6.570579e-01,1.861310e+00,9.396755e-01,7.814463e-01
5.420000e-11,6.843322e+00,6.686524e+00,7.030330e+00,-3.012503e+00,4.173950e+00,7.928517e-01,7.267792e-01,6.725828e-01,1.936544e+00,9.680317e-01,7.814595e-01
5.440000e-11,6.846115e+00,6.655221e+00,7.003155e+00,-3.349240e+00,4.606984e+00,7.967812e-01,7.312255e-01,6.877923e-01,1.986717e+00,9.960692e-01,7.814741e-01
5.460000e-11,6.850329e+00,6.658200e+00,6.941748e+00,-3.721014e+00,5.062164e+00,8.013934e-01,7.358228e-01,7.020497e-01,2.003867e+00,1.022652e+00,7.814905e-01
5.480000e-11,6.855491e+00,6.694097e+00,6.863373e+00,-4.129149e+00,5.521234e+00,8.067388e-01,7.404774e-01,7.145767e-01,1.980176e+00,1.046363e+00,7.815088e-01
5.500000e-11,6.861076e+00,6.758601e+00,6.784823e+00,-4.570866e+00,5.959633e+00,8.128635e-01,7.450614e-01,7.244628e-01,1.908573e+00,1.065509e+00,7.815292e-01
5.520000e-11,6.866555e+00,6.845104e+00,6.720902e+00,-5.036866e+00,6.351200e+00,8.198102e-01,7.494091e-01,7.306874e-01,1.783624e+00,1.078152e+00,7.815519e-01
5.540000e-11,6.871439e+00,6.945531e+00,6.683073e+00,-5.510454e+00,6.673285e+00,8.276197e-01,7.533147e-01,7.321598e-01,1.602801e+00,1.082172e+00,7.815771e-01
5.560000e-11,6.875327e+00,7.051251e+00,6.678424e+00,-5.969533e+00,6.910271e+00,8.363345e-01,7.565338e-01,7.277826e-01,1.368051e+00,1.075386e+00,7.816050e-01
5.580000e-11,6.877927e+00,7.153922e+00,6.709124e+00,-6.391083e+00,7.054846e+00,8.460023e-01,7.587883e-01,7.165408e-01,1.087332e+00,1.055722e+00,7.816357e-01
5.600000e-11,6.879081e+00,7.246176e+00,6.772500e+00,-6.756024e+00,7.107624e+00,8.566812e-01,7.597766e-01,6.976212e-01,7.754002e-01,1.021467e+00,7.816695e-01
5.620000e-11,6.878768e+00,7.322085e+00,6.861744e+00,-7.052353e+00,7.076045e+00,8.684461e-01,7.591893e-01,6.705523e-01,4.530637e-01,9.715695e-01,7.817064e-01
5.640000e-11,6.877099e+00,7.377421e+00,6.967153e+00,-7.275755e+00,6.973203e+00,8.813957e-01,7.567312e-01,6.353516e-01,1.446429e-01,9.059689e-01,7.817464e-01
5.660000e-11,6.874298e+00,7.409734e+00,7.077660e+00,-7.428281e+00,6.816721e+00,8.956614e-01,7.521487e-01,5.926538e-01,-1.257012e-01,8.258923e-01,7.817896e-01
5.680000e-11,6.870674e+00,7.418305e+00,7.182376e+00,-7.516125e+00,6.627491e+00,9.114157e-01,7.452615e-01,5.437899e-01,-3.375685e-01,7.340430e-01,7.818357e-01
5.700000e-11,6.866594e+00,7.404030e+00,7.271867e+00,-7.547428e+00,6.428033e+00,9.288810e-01,7.359953e-01,4.907915e-01,-4.768689e-01,6.346167e-01,7.818847e-01
